日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/23 07:00:00,.7551,.75515,.75493,.7551,.7562,.7562,.75553,.75607
2017/01/23 07:01:00,.7551,.7552,.75509,.7552,.75607,.75617,.75606,.75617
2017/01/23 07:02:00,.7552,.75573,.75516,.75573,.75617,.75633,.75616,.75633
2017/01/23 07:03:00,.75573,.75573,.75566,.75566,.75633,.75633,.75626,.75626
2017/01/23 07:04:00,.75566,.75585,.75561,.7557,.75626,.75633,.75621,.7563
2017/01/23 07:05:00,.7557,.75596,.75538,.75584,.7563,.7564,.75595,.7562
2017/01/23 07:06:00,.75584,.75584,.75527,.75577,.7562,.75632,.75594,.75613
2017/01/23 07:07:00,.75577,.75582,.75531,.75531,.75613,.75624,.75579,.75591
2017/01/23 07:08:00,.75531,.75548,.75531,.75548,.75591,.75613,.75579,.75584
2017/01/23 07:09:00,.75548,.75548,.75527,.75534,.75584,.75596,.75584,.75594
2017/01/23 07:10:00,.75534,.7558,.75534,.75571,.75594,.75608,.75568,.75582
2017/01/23 07:11:00,.75571,.75588,.7557,.75573,.75582,.75599,.75581,.75584
2017/01/23 07:12:00,.75573,.75605,.75573,.75605,.75584,.75616,.75584,.75616
2017/01/23 07:13:00,.75605,.75605,.75591,.75596,.75616,.75616,.75602,.75607
2017/01/23 07:14:00,.75596,.75603,.75588,.75603,.75607,.75614,.75599,.75614
2017/01/23 07:15:00,.75603,.75603,.75592,.75598,.75614,.75614,.75603,.75609
2017/01/23 07:16:00,.75598,.75602,.7559,.75602,.75609,.75613,.75601,.75613
2017/01/23 07:17:00,.75602,.75602,.75591,.75601,.75613,.75613,.75602,.75612
2017/01/23 07:18:00,.75601,.75601,.75597,.75601,.75612,.75612,.75608,.75612
2017/01/23 07:19:00,.75601,.75601,.75597,.75597,.75612,.75612,.75608,.75608
2017/01/23 07:20:00,.75597,.75602,.75586,.75592,.75608,.75613,.75597,.75603
2017/01/23 07:21:00,.75592,.75592,.75574,.75579,.75603,.75603,.75585,.7559
2017/01/23 07:22:00,.75579,.75579,.75552,.75556,.7559,.7559,.75563,.75567
2017/01/23 07:23:00,.75556,.75556,.75544,.75547,.75567,.75567,.75555,.75558
2017/01/23 07:24:00,.75547,.75548,.75542,.75547,.75558,.75559,.75553,.75558
2017/01/23 07:25:00,.75547,.75548,.75546,.75548,.75558,.75559,.75557,.75559
2017/01/23 07:26:00,.75548,.75549,.75546,.75549,.75559,.7556,.75557,.7556
2017/01/23 07:27:00,.75549,.75576,.75546,.75576,.7556,.75587,.75557,.75587
2017/01/23 07:28:00,.75576,.75576,.75573,.75576,.75587,.75587,.75584,.75587
2017/01/23 07:29:00,.75576,.75576,.75569,.75569,.75587,.75587,.7558,.7558
2017/01/23 07:30:00,.75569,.75574,.75569,.75573,.7558,.75585,.7558,.75584
2017/01/23 07:31:00,.75573,.75575,.75572,.75575,.75584,.75586,.75583,.75586
2017/01/23 07:32:00,.75575,.75575,.75572,.75572,.75586,.75586,.75583,.75583
2017/01/23 07:33:00,.75572,.756,.7557,.75588,.75583,.75611,.75581,.75599
2017/01/23 07:34:00,.75588,.75597,.75588,.75593,.75599,.75608,.75599,.75604
2017/01/23 07:35:00,.75593,.75594,.7558,.7558,.75604,.75605,.75591,.75591
2017/01/23 07:36:00,.7558,.756,.75579,.756,.75591,.75611,.7559,.75611
2017/01/23 07:37:00,.756,.75607,.756,.75607,.75611,.75618,.75611,.75618
2017/01/23 07:38:00,.75607,.75629,.75599,.75623,.75618,.7564,.7561,.75634
2017/01/23 07:39:00,.75623,.75623,.75614,.75614,.75634,.75634,.75625,.75625
2017/01/23 07:40:00,.75614,.75624,.75614,.7562,.75625,.75635,.75625,.75631
2017/01/23 07:41:00,.7562,.7562,.75597,.75599,.75631,.75631,.75608,.7561
2017/01/23 07:42:00,.75599,.75599,.75558,.75584,.7561,.7561,.75569,.75595
2017/01/23 07:43:00,.75584,.75584,.75577,.75577,.75595,.75595,.75588,.75588
2017/01/23 07:44:00,.75577,.7558,.75577,.75579,.75588,.75591,.75588,.7559
2017/01/23 07:45:00,.75579,.75579,.75578,.75579,.7559,.7559,.75589,.7559
2017/01/23 07:46:00,.75579,.75579,.75578,.75579,.7559,.7559,.75589,.7559
2017/01/23 07:47:00,.75579,.75579,.75577,.75579,.7559,.7559,.75588,.7559
2017/01/23 07:48:00,.75579,.7558,.75574,.75574,.7559,.75591,.75585,.75585
2017/01/23 07:49:00,.75574,.75574,.75573,.75573,.75585,.75585,.75584,.75584
2017/01/23 07:50:00,.75573,.75576,.75573,.75575,.75584,.75587,.75584,.75586
2017/01/23 07:51:00,.75575,.75579,.75575,.75576,.75586,.7559,.75586,.75587
2017/01/23 07:52:00,.75576,.75584,.75576,.75584,.75587,.75595,.75587,.75595
2017/01/23 07:53:00,.75584,.75584,.75581,.75584,.75595,.75595,.75592,.75595
2017/01/23 07:54:00,.75584,.75587,.75579,.75582,.75595,.75598,.7559,.75593
2017/01/23 07:55:00,.75582,.75609,.75582,.75607,.75593,.7562,.75593,.75618
2017/01/23 07:56:00,.75607,.75607,.75595,.75595,.75618,.75618,.75606,.75606
2017/01/23 07:57:00,.75595,.75616,.75595,.75602,.75606,.75627,.75606,.75613
2017/01/23 07:58:00,.75602,.75607,.75593,.75597,.75613,.75618,.75604,.75608
2017/01/23 07:59:00,.75597,.75597,.75578,.75581,.75608,.75608,.75589,.75592
2017/01/23 08:00:00,.75581,.75594,.75576,.75578,.75592,.75605,.75587,.75589
2017/01/23 08:01:00,.75578,.75581,.75569,.75575,.75589,.75592,.7558,.75586
2017/01/23 08:02:00,.75575,.75578,.75569,.75578,.75586,.75589,.7558,.75589
2017/01/23 08:03:00,.75578,.75579,.7557,.75576,.75589,.7559,.75581,.75587
2017/01/23 08:04:00,.75576,.75578,.75576,.75576,.75587,.75589,.75587,.75587
2017/01/23 08:05:00,.75576,.75588,.75576,.75587,.75587,.75599,.75587,.75598
2017/01/23 08:06:00,.75587,.75589,.75586,.75588,.75598,.756,.75597,.75599
2017/01/23 08:07:00,.75588,.75589,.75586,.75589,.75599,.756,.75597,.756
2017/01/23 08:08:00,.75589,.75589,.75586,.75588,.756,.756,.75597,.75599
