日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/04 07:00:00,1.04033,1.0405,1.04033,1.04044,1.04073,1.04092,1.04073,1.04084
2017/01/04 07:01:00,1.04044,1.04044,1.04037,1.04038,1.04084,1.04084,1.04077,1.04078
2017/01/04 07:02:00,1.04038,1.04038,1.04036,1.04036,1.04078,1.04078,1.04076,1.04076
2017/01/04 07:03:00,1.04036,1.04036,1.04036,1.04036,1.04076,1.04076,1.04076,1.04076
2017/01/04 07:04:00,1.04036,1.04038,1.04036,1.04037,1.04076,1.04078,1.04076,1.04077
2017/01/04 07:05:00,1.04037,1.04038,1.04036,1.04036,1.04077,1.04078,1.04076,1.04076
2017/01/04 07:06:00,1.04036,1.04037,1.04036,1.04037,1.04076,1.04077,1.04076,1.04077
2017/01/04 07:07:00,1.04037,1.04057,1.04034,1.04055,1.04077,1.04082,1.04067,1.04071
2017/01/04 07:08:00,1.04055,1.04063,1.0404,1.0404,1.04071,1.04097,1.04071,1.0408
2017/01/04 07:09:00,1.0404,1.04064,1.04039,1.04058,1.0408,1.041,1.04077,1.04098
2017/01/04 07:10:00,1.04058,1.04077,1.04058,1.04075,1.04098,1.04099,1.04079,1.0408
2017/01/04 07:11:00,1.04075,1.04081,1.04075,1.0408,1.0408,1.04086,1.0408,1.04085
2017/01/04 07:12:00,1.0408,1.04089,1.0408,1.04086,1.04085,1.04094,1.04085,1.04091
2017/01/04 07:13:00,1.04086,1.04086,1.04085,1.04086,1.04091,1.04091,1.0409,1.04091
2017/01/04 07:14:00,1.04086,1.04086,1.04085,1.04086,1.04091,1.04091,1.0409,1.04091
2017/01/04 07:15:00,1.04086,1.0409,1.04084,1.04088,1.04091,1.04095,1.04089,1.04093
2017/01/04 07:16:00,1.04088,1.04094,1.04086,1.04089,1.04093,1.04099,1.04091,1.04094
2017/01/04 07:17:00,1.04089,1.0409,1.04088,1.04088,1.04094,1.04095,1.04093,1.04093
2017/01/04 07:18:00,1.04088,1.04088,1.04084,1.04088,1.04093,1.04093,1.04089,1.04093
2017/01/04 07:19:00,1.04088,1.0409,1.0408,1.04083,1.04093,1.04105,1.04086,1.04088
2017/01/04 07:20:00,1.04083,1.04083,1.04066,1.04077,1.04088,1.04112,1.04085,1.04111
2017/01/04 07:21:00,1.04077,1.04078,1.04072,1.04078,1.04111,1.04112,1.04107,1.04112
2017/01/04 07:22:00,1.04078,1.04095,1.04062,1.04069,1.04112,1.04124,1.04087,1.04121
2017/01/04 07:23:00,1.04069,1.04081,1.04063,1.04068,1.04121,1.04122,1.04073,1.04073
2017/01/04 07:24:00,1.04068,1.04081,1.04068,1.04069,1.04073,1.04094,1.04073,1.04074
2017/01/04 07:25:00,1.04069,1.04069,1.04044,1.04046,1.04074,1.04085,1.04066,1.04077
2017/01/04 07:26:00,1.04046,1.04048,1.04045,1.04047,1.04077,1.04079,1.04076,1.04078
2017/01/04 07:27:00,1.04047,1.04058,1.04039,1.04043,1.04078,1.04079,1.04045,1.04048
2017/01/04 07:28:00,1.04043,1.04069,1.04041,1.04056,1.04048,1.04088,1.04048,1.04087
2017/01/04 07:29:00,1.04056,1.04069,1.04026,1.04052,1.04087,1.04087,1.04045,1.04083
2017/01/04 07:30:00,1.04052,1.04066,1.04045,1.04049,1.04083,1.04086,1.0408,1.04081
2017/01/04 07:31:00,1.04049,1.04065,1.04043,1.04043,1.04081,1.04083,1.04078,1.0408
2017/01/04 07:32:00,1.04043,1.04043,1.04041,1.04042,1.0408,1.0408,1.04077,1.04077
2017/01/04 07:33:00,1.04042,1.04043,1.04032,1.04036,1.04077,1.04079,1.04071,1.04075
2017/01/04 07:34:00,1.04036,1.04037,1.04034,1.04037,1.04075,1.04076,1.04073,1.04076
2017/01/04 07:35:00,1.04037,1.04038,1.04037,1.04038,1.04076,1.04077,1.04076,1.04076
2017/01/04 07:36:00,1.04038,1.04038,1.04037,1.04037,1.04076,1.04077,1.04076,1.04076
2017/01/04 07:37:00,1.04037,1.04039,1.04036,1.04038,1.04076,1.04078,1.04075,1.04077
2017/01/04 07:38:00,1.04038,1.04041,1.04035,1.0404,1.04077,1.04078,1.04073,1.04078
2017/01/04 07:39:00,1.0404,1.04051,1.04034,1.04034,1.04078,1.0408,1.04069,1.04072
2017/01/04 07:40:00,1.04034,1.04056,1.04034,1.04056,1.04072,1.04076,1.0406,1.04073
2017/01/04 07:41:00,1.04056,1.04057,1.04041,1.04057,1.04073,1.04076,1.0406,1.04074
2017/01/04 07:42:00,1.04057,1.04057,1.0403,1.04046,1.04074,1.0408,1.04048,1.0408
2017/01/04 07:43:00,1.04046,1.04047,1.04038,1.04044,1.0408,1.0408,1.04074,1.04079
2017/01/04 07:44:00,1.04044,1.04063,1.04043,1.04046,1.04079,1.04085,1.04065,1.04085
2017/01/04 07:45:00,1.04046,1.04051,1.04046,1.04049,1.04085,1.04086,1.04081,1.04086
2017/01/04 07:46:00,1.04049,1.04077,1.04048,1.04074,1.04086,1.04097,1.04076,1.04079
2017/01/04 07:47:00,1.04074,1.04091,1.04073,1.04087,1.04079,1.04129,1.04078,1.04122
2017/01/04 07:48:00,1.04087,1.04107,1.04047,1.04063,1.04122,1.04128,1.0407,1.04094
2017/01/04 07:49:00,1.04063,1.04073,1.04055,1.04073,1.04094,1.04109,1.04073,1.04078
2017/01/04 07:50:00,1.04073,1.04095,1.04058,1.04089,1.04078,1.04124,1.04076,1.04094
2017/01/04 07:51:00,1.04089,1.04091,1.04087,1.04089,1.04094,1.04096,1.04092,1.04094
2017/01/04 07:52:00,1.04089,1.04089,1.04066,1.04084,1.04094,1.04107,1.04089,1.04089
2017/01/04 07:53:00,1.04084,1.04121,1.04074,1.04114,1.04089,1.04141,1.04089,1.04131
2017/01/04 07:54:00,1.04114,1.04114,1.04071,1.04087,1.04131,1.04135,1.04091,1.04092
2017/01/04 07:55:00,1.04087,1.04098,1.04075,1.04087,1.04092,1.04117,1.04084,1.04092
