日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/13 07:00:00,.74819,.74819,.74817,.74819,.74855,.74855,.74853,.74855
2017/01/13 07:01:00,.74819,.74819,.74812,.74813,.74855,.74855,.74848,.74849
2017/01/13 07:02:00,.74813,.74813,.74811,.74813,.74849,.74849,.74847,.74849
2017/01/13 07:03:00,.74813,.74822,.74813,.74822,.74849,.74858,.74849,.74858
2017/01/13 07:04:00,.74822,.74822,.74821,.74821,.74858,.74858,.74857,.74857
2017/01/13 07:05:00,.74821,.74824,.7482,.7482,.74857,.7486,.74856,.74856
2017/01/13 07:06:00,.7482,.7483,.7482,.7483,.74856,.74866,.74856,.74866
2017/01/13 07:07:00,.7483,.74832,.74814,.74818,.74866,.74868,.7485,.74854
2017/01/13 07:08:00,.74818,.7482,.74807,.74817,.74854,.74856,.74843,.74853
2017/01/13 07:09:00,.74817,.74818,.74816,.74818,.74853,.74854,.74852,.74854
2017/01/13 07:10:00,.74818,.74842,.74816,.74837,.74854,.74854,.74836,.74848
2017/01/13 07:11:00,.74837,.74839,.74833,.74833,.74848,.7485,.74844,.74844
2017/01/13 07:12:00,.74833,.74836,.74831,.74833,.74844,.74847,.74842,.74844
2017/01/13 07:13:00,.74833,.74835,.74828,.74834,.74844,.74846,.74839,.74845
2017/01/13 07:14:00,.74834,.74834,.74829,.74833,.74845,.74845,.7484,.74844
2017/01/13 07:15:00,.74833,.74856,.74832,.74854,.74844,.74867,.74843,.74865
2017/01/13 07:16:00,.74854,.74854,.74846,.74847,.74865,.74865,.74857,.74858
2017/01/13 07:17:00,.74847,.74849,.74845,.74848,.74858,.7486,.74856,.74859
2017/01/13 07:18:00,.74848,.7485,.74845,.7485,.74859,.74861,.74856,.74861
2017/01/13 07:19:00,.7485,.7485,.74848,.74848,.74861,.74861,.74859,.74859
2017/01/13 07:20:00,.74848,.74851,.74847,.74848,.74859,.74862,.74858,.74859
2017/01/13 07:21:00,.74848,.7485,.74847,.74847,.74859,.74861,.74858,.74858
2017/01/13 07:22:00,.74847,.74859,.74847,.74855,.74858,.7487,.74858,.74866
2017/01/13 07:23:00,.74855,.74857,.74849,.74852,.74866,.74868,.7486,.74863
2017/01/13 07:24:00,.74852,.74855,.74851,.74851,.74863,.74866,.74862,.74862
2017/01/13 07:25:00,.74851,.74851,.74847,.74849,.74862,.74862,.74858,.7486
2017/01/13 07:26:00,.74849,.74849,.74848,.74849,.7486,.7486,.74859,.7486
2017/01/13 07:27:00,.74849,.74849,.74848,.74849,.7486,.7486,.74859,.7486
2017/01/13 07:28:00,.74849,.74852,.74849,.74852,.7486,.74863,.7486,.74863
2017/01/13 07:29:00,.74852,.74857,.74852,.74857,.74863,.74868,.74863,.74868
2017/01/13 07:30:00,.74857,.74859,.74856,.74857,.74868,.7487,.74867,.74868
2017/01/13 07:31:00,.74857,.74859,.74855,.74856,.74868,.7487,.74866,.74867
2017/01/13 07:32:00,.74856,.74857,.74856,.74856,.74867,.74868,.74867,.74867
2017/01/13 07:33:00,.74856,.74858,.74856,.74856,.74867,.74869,.74867,.74867
2017/01/13 07:34:00,.74856,.74857,.74855,.74856,.74867,.74868,.74866,.74867
2017/01/13 07:35:00,.74856,.74856,.74855,.74856,.74867,.74867,.74866,.74867
2017/01/13 07:36:00,.74856,.74857,.74856,.74857,.74867,.74868,.74867,.74868
2017/01/13 07:37:00,.74857,.74858,.74855,.74856,.74868,.74869,.74866,.74867
2017/01/13 07:38:00,.74856,.74856,.74855,.74856,.74867,.74867,.74866,.74867
2017/01/13 07:39:00,.74856,.7486,.74856,.74857,.74867,.74871,.74867,.74868
2017/01/13 07:40:00,.74857,.74857,.74855,.74856,.74868,.74868,.74866,.74867
2017/01/13 07:41:00,.74856,.74856,.74851,.74853,.74867,.74867,.74862,.74864
2017/01/13 07:42:00,.74853,.74854,.74851,.74852,.74864,.74865,.74862,.74863
2017/01/13 07:43:00,.74852,.74853,.74848,.7485,.74863,.74864,.74859,.74861
2017/01/13 07:44:00,.7485,.74852,.7485,.74851,.74861,.74863,.74861,.74862
2017/01/13 07:45:00,.74851,.74852,.74851,.74851,.74862,.74863,.74862,.74862
2017/01/13 07:46:00,.74851,.74853,.74844,.74845,.74862,.74864,.74855,.74856
2017/01/13 07:47:00,.74845,.74858,.74844,.74858,.74856,.74869,.74855,.74869
2017/01/13 07:48:00,.74858,.74858,.7485,.74854,.74869,.74869,.74861,.74865
2017/01/13 07:49:00,.74854,.74857,.74851,.74852,.74865,.74868,.74862,.74863
2017/01/13 07:50:00,.74852,.74857,.74849,.74849,.74863,.74868,.7486,.7486
2017/01/13 07:51:00,.74849,.74852,.74849,.7485,.7486,.74863,.7486,.74861
2017/01/13 07:52:00,.7485,.74851,.74846,.74849,.74861,.74862,.74857,.7486
2017/01/13 07:53:00,.74849,.74851,.74848,.74851,.7486,.74862,.74859,.74862
2017/01/13 07:54:00,.74851,.74858,.74851,.74857,.74862,.74869,.74862,.74868
2017/01/13 07:55:00,.74857,.74858,.74848,.74858,.74868,.74869,.74859,.74869
2017/01/13 07:56:00,.74858,.74858,.74846,.74849,.74869,.74869,.74857,.7486
2017/01/13 07:57:00,.74849,.74853,.74834,.74835,.7486,.74864,.74845,.74846
2017/01/13 07:58:00,.74835,.74837,.74822,.74824,.74846,.74848,.74833,.74835
2017/01/13 07:59:00,.74824,.74824,.74806,.74807,.74835,.74835,.74817,.74818
2017/01/13 08:00:00,.74807,.74822,.74803,.74819,.74818,.74833,.74814,.7483
2017/01/13 08:01:00,.74819,.74829,.74816,.74819,.7483,.7484,.74827,.7483
2017/01/13 08:02:00,.74819,.74822,.74818,.74821,.7483,.74833,.74829,.74832
2017/01/13 08:03:00,.74821,.74829,.74821,.74829,.74832,.7484,.74832,.7484
2017/01/13 08:04:00,.74829,.7483,.74826,.74827,.7484,.74841,.74837,.74838
2017/01/13 08:05:00,.74827,.74832,.74819,.74821,.74838,.74843,.7483,.74832
2017/01/13 08:06:00,.74821,.74824,.74819,.74821,.74832,.74835,.7483,.74832
2017/01/13 08:07:00,.74821,.74829,.7482,.7482,.74832,.7484,.74831,.74831
2017/01/13 08:08:00,.7482,.74823,.74818,.74822,.74831,.74834,.74829,.74833
2017/01/13 08:09:00,.74822,.74823,.74821,.74822,.74833,.74834,.74832,.74833
2017/01/13 08:10:00,.74822,.74825,.74821,.74823,.74833,.74836,.74832,.74834
2017/01/13 08:11:00,.74823,.74824,.74821,.74821,.74834,.74835,.74832,.74832
2017/01/13 08:12:00,.74821,.74823,.74821,.74823,.74832,.74834,.74832,.74834
2017/01/13 08:13:00,.74823,.74829,.74821,.74828,.74834,.7484,.74832,.74839
2017/01/13 08:14:00,.74828,.74836,.74828,.74832,.74839,.74847,.74839,.74843
2017/01/13 08:15:00,.74832,.74832,.74826,.74826,.74843,.74843,.74837,.74837
2017/01/13 08:16:00,.74826,.7483,.74821,.74823,.74837,.74841,.74832,.74834
2017/01/13 08:17:00,.74823,.74826,.7482,.74821,.74834,.74837,.74831,.74832
2017/01/13 08:18:00,.74821,.74822,.74821,.74822,.74832,.74833,.74832,.74833
2017/01/13 08:19:00,.74822,.74822,.7482,.74821,.74833,.74833,.74831,.74832
2017/01/13 08:20:00,.74821,.74821,.74812,.74812,.74832,.74832,.74823,.74823
2017/01/13 08:21:00,.74812,.74814,.74812,.74813,.74823,.74825,.74823,.74824
2017/01/13 08:22:00,.74813,.74814,.74803,.74806,.74824,.74825,.74814,.74817
2017/01/13 08:23:00,.74806,.74808,.74799,.748,.74817,.74819,.7481,.74811
2017/01/13 08:24:00,.748,.74806,.74799,.74803,.74811,.74817,.7481,.74814
2017/01/13 08:25:00,.74803,.74804,.74802,.74803,.74814,.74815,.74813,.74814
2017/01/13 08:26:00,.74803,.74807,.748,.748,.74814,.74818,.74811,.74811
2017/01/13 08:27:00,.748,.74802,.74797,.748,.74811,.74813,.74808,.74811
2017/01/13 08:28:00,.748,.74802,.74785,.74797,.74811,.74813,.74796,.74808
2017/01/13 08:29:00,.74797,.7481,.74796,.74801,.74808,.74821,.74807,.74812
2017/01/13 08:30:00,.74801,.74801,.74789,.74789,.74812,.74812,.748,.748
2017/01/13 08:31:00,.74789,.7479,.7478,.74782,.748,.74801,.74791,.74793
2017/01/13 08:32:00,.74782,.74825,.74782,.74813,.74793,.74836,.74793,.74824
2017/01/13 08:33:00,.74813,.74827,.74801,.74825,.74824,.74838,.74812,.74836
2017/01/13 08:34:00,.74825,.74826,.7482,.7482,.74836,.74837,.74831,.74831
2017/01/13 08:35:00,.7482,.74824,.7482,.74824,.74831,.74835,.74831,.74835
2017/01/13 08:36:00,.74824,.74829,.7481,.74828,.74835,.7484,.74821,.74839
2017/01/13 08:37:00,.74828,.7483,.74826,.74829,.74839,.74841,.74837,.7484
2017/01/13 08:38:00,.74829,.7483,.74823,.74823,.7484,.74841,.74834,.74834
2017/01/13 08:39:00,.74823,.74823,.74816,.74822,.74834,.74834,.74827,.74833
2017/01/13 08:40:00,.74822,.74824,.74821,.74821,.74833,.74835,.74832,.74832
2017/01/13 08:41:00,.74821,.74822,.74818,.74819,.74832,.74833,.74829,.7483
2017/01/13 08:42:00,.74819,.74832,.74819,.74826,.7483,.74843,.7483,.74837
2017/01/13 08:43:00,.74826,.74838,.74825,.74838,.74837,.74849,.74836,.74849
2017/01/13 08:44:00,.74838,.74844,.74838,.74841,.74849,.74855,.74849,.74852
2017/01/13 08:45:00,.74841,.74848,.74841,.74848,.74852,.74859,.74852,.74859
2017/01/13 08:46:00,.74848,.74865,.74847,.74865,.74859,.74876,.74858,.74876
2017/01/13 08:47:00,.74865,.74869,.74864,.74866,.74876,.7488,.74875,.74877
2017/01/13 08:48:00,.74866,.74878,.74864,.74875,.74877,.74889,.74875,.74886
2017/01/13 08:49:00,.74875,.74876,.74873,.74876,.74886,.74887,.74884,.74887
2017/01/13 08:50:00,.74876,.74876,.74851,.74851,.74887,.74887,.74862,.74862
2017/01/13 08:51:00,.74851,.74856,.74851,.74855,.74862,.74867,.74862,.74866
2017/01/13 08:52:00,.74855,.74856,.74854,.74855,.74866,.74867,.74865,.74866
2017/01/13 08:53:00,.74855,.74855,.74852,.74853,.74866,.74866,.74863,.74864
2017/01/13 08:54:00,.74853,.74855,.74852,.74854,.74864,.74866,.74863,.74865
2017/01/13 08:55:00,.74854,.74864,.74853,.74862,.74865,.74875,.74864,.74873
