日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/05 07:00:00,88.103,88.117,88.098,88.108,88.193,88.207,88.193,88.198
2017/01/05 07:01:00,88.108,88.108,88.104,88.108,88.198,88.198,88.194,88.198
2017/01/05 07:02:00,88.108,88.111,88.107,88.111,88.198,88.201,88.197,88.201
2017/01/05 07:03:00,88.111,88.111,88.107,88.11,88.201,88.201,88.197,88.2
2017/01/05 07:04:00,88.11,88.116,88.106,88.106,88.2,88.206,88.196,88.196
2017/01/05 07:05:00,88.106,88.118,88.106,88.114,88.196,88.208,88.196,88.204
2017/01/05 07:06:00,88.114,88.128,88.111,88.128,88.204,88.218,88.201,88.218
2017/01/05 07:07:00,88.128,88.161,88.12,88.12,88.218,88.218,88.193,88.21
2017/01/05 07:08:00,88.12,88.154,88.12,88.147,88.21,88.217,88.187,88.187
2017/01/05 07:09:00,88.147,88.147,88.142,88.146,88.187,88.187,88.182,88.186
2017/01/05 07:10:00,88.146,88.157,88.115,88.139,88.186,88.186,88.132,88.156
2017/01/05 07:11:00,88.139,88.14,88.123,88.136,88.156,88.157,88.14,88.153
2017/01/05 07:12:00,88.136,88.152,88.087,88.103,88.153,88.169,88.104,88.12
2017/01/05 07:13:00,88.103,88.113,88.084,88.103,88.12,88.13,88.101,88.12
2017/01/05 07:14:00,88.103,88.103,88.075,88.077,88.12,88.12,88.092,88.094
2017/01/05 07:15:00,88.077,88.095,88.077,88.093,88.094,88.112,88.094,88.11
2017/01/05 07:16:00,88.093,88.098,88.093,88.096,88.11,88.115,88.11,88.113
2017/01/05 07:17:00,88.096,88.101,88.092,88.097,88.113,88.118,88.109,88.114
2017/01/05 07:18:00,88.097,88.098,88.096,88.098,88.114,88.115,88.113,88.115
2017/01/05 07:19:00,88.098,88.099,88.096,88.097,88.115,88.116,88.113,88.114
2017/01/05 07:20:00,88.097,88.105,88.093,88.094,88.114,88.122,88.11,88.111
2017/01/05 07:21:00,88.094,88.103,88.092,88.103,88.111,88.12,88.109,88.12
2017/01/05 07:22:00,88.103,88.121,88.088,88.117,88.12,88.168,88.118,88.134
2017/01/05 07:23:00,88.117,88.132,88.083,88.12,88.134,88.165,88.133,88.137
2017/01/05 07:24:00,88.12,88.129,88.043,88.126,88.137,88.167,88.093,88.143
2017/01/05 07:25:00,88.126,88.126,88.07,88.098,88.143,88.157,88.101,88.115
2017/01/05 07:26:00,88.098,88.109,88.087,88.108,88.115,88.126,88.104,88.125
2017/01/05 07:27:00,88.108,88.111,88.108,88.111,88.125,88.128,88.125,88.128
2017/01/05 07:28:00,88.111,88.118,88.109,88.116,88.128,88.135,88.126,88.133
2017/01/05 07:29:00,88.116,88.124,88.111,88.116,88.133,88.141,88.128,88.133
2017/01/05 07:30:00,88.116,88.119,88.108,88.111,88.133,88.136,88.125,88.128
2017/01/05 07:31:00,88.111,88.132,88.108,88.127,88.128,88.149,88.125,88.144
2017/01/05 07:32:00,88.127,88.157,88.127,88.142,88.144,88.174,88.144,88.159
2017/01/05 07:33:00,88.142,88.143,88.101,88.12,88.159,88.16,88.118,88.137
2017/01/05 07:34:00,88.12,88.124,88.116,88.117,88.137,88.141,88.133,88.134
2017/01/05 07:35:00,88.117,88.139,88.117,88.139,88.134,88.156,88.134,88.156
2017/01/05 07:36:00,88.139,88.14,88.133,88.133,88.156,88.157,88.15,88.15
2017/01/05 07:37:00,88.133,88.152,88.127,88.149,88.15,88.169,88.144,88.166
2017/01/05 07:38:00,88.149,88.168,88.146,88.161,88.166,88.185,88.163,88.178
2017/01/05 07:39:00,88.161,88.17,88.159,88.168,88.178,88.187,88.176,88.185
2017/01/05 07:40:00,88.168,88.188,88.114,88.118,88.185,88.205,88.131,88.135
2017/01/05 07:41:00,88.118,88.135,88.094,88.129,88.135,88.152,88.111,88.146
2017/01/05 07:42:00,88.129,88.159,88.109,88.123,88.146,88.176,88.126,88.14
2017/01/05 07:43:00,88.123,88.172,88.123,88.138,88.14,88.189,88.14,88.155
2017/01/05 07:44:00,88.138,88.171,88.1,88.157,88.155,88.188,88.117,88.174
2017/01/05 07:45:00,88.157,88.17,88.083,88.104,88.174,88.188,88.123,88.181
2017/01/05 07:46:00,88.104,88.162,88.085,88.159,88.181,88.209,88.119,88.176
2017/01/05 07:47:00,88.159,88.167,88.097,88.097,88.176,88.21,88.174,88.189
2017/01/05 07:48:00,88.097,88.157,88.097,88.155,88.189,88.19,88.154,88.172
2017/01/05 07:49:00,88.155,88.155,88.138,88.139,88.172,88.172,88.155,88.156
2017/01/05 07:50:00,88.139,88.143,88.123,88.123,88.156,88.16,88.14,88.14
2017/01/05 07:51:00,88.123,88.142,88.122,88.136,88.14,88.159,88.139,88.153
2017/01/05 07:52:00,88.136,88.14,88.134,88.14,88.153,88.157,88.151,88.157
2017/01/05 07:53:00,88.14,88.14,88.136,88.139,88.157,88.157,88.153,88.156
2017/01/05 07:54:00,88.139,88.142,88.138,88.138,88.156,88.159,88.155,88.155
2017/01/05 07:55:00,88.138,88.142,88.138,88.14,88.155,88.159,88.155,88.157
2017/01/05 07:56:00,88.14,88.149,88.112,88.149,88.157,88.192,88.147,88.166
2017/01/05 07:57:00,88.149,88.152,88.139,88.139,88.166,88.169,88.156,88.156
2017/01/05 07:58:00,88.139,88.142,88.062,88.103,88.156,88.192,88.13,88.189
2017/01/05 07:59:00,88.103,88.155,88.102,88.121,88.189,88.21,88.156,88.204
2017/01/05 08:00:00,88.121,88.176,88.117,88.158,88.204,88.21,88.143,88.175
2017/01/05 08:01:00,88.158,88.161,88.131,88.135,88.175,88.178,88.148,88.152
2017/01/05 08:02:00,88.135,88.145,88.127,88.139,88.152,88.162,88.144,88.156
2017/01/05 08:03:00,88.139,88.142,88.136,88.141,88.156,88.159,88.153,88.158
2017/01/05 08:04:00,88.141,88.143,88.135,88.139,88.158,88.16,88.152,88.156
2017/01/05 08:05:00,88.139,88.139,88.128,88.139,88.156,88.156,88.145,88.156
2017/01/05 08:06:00,88.139,88.153,88.139,88.146,88.156,88.17,88.156,88.163
2017/01/05 08:07:00,88.146,88.148,88.143,88.145,88.163,88.165,88.16,88.162
2017/01/05 08:08:00,88.145,88.15,88.144,88.15,88.162,88.167,88.161,88.167
2017/01/05 08:09:00,88.15,88.179,88.149,88.173,88.167,88.196,88.166,88.19
2017/01/05 08:10:00,88.173,88.182,88.167,88.178,88.19,88.199,88.184,88.195
2017/01/05 08:11:00,88.178,88.18,88.171,88.18,88.195,88.197,88.188,88.197
2017/01/05 08:12:00,88.18,88.184,88.177,88.18,88.197,88.201,88.194,88.197
2017/01/05 08:13:00,88.18,88.189,88.179,88.181,88.197,88.206,88.196,88.198
2017/01/05 08:14:00,88.181,88.184,88.179,88.181,88.198,88.201,88.196,88.198
2017/01/05 08:15:00,88.181,88.185,88.179,88.184,88.198,88.202,88.196,88.201
2017/01/05 08:16:00,88.184,88.184,88.18,88.181,88.201,88.201,88.197,88.198
2017/01/05 08:17:00,88.181,88.185,88.179,88.184,88.198,88.202,88.196,88.201
2017/01/05 08:18:00,88.184,88.19,88.179,88.19,88.201,88.207,88.196,88.207
2017/01/05 08:19:00,88.19,88.198,88.188,88.192,88.207,88.215,88.205,88.209
2017/01/05 08:20:00,88.192,88.197,88.188,88.195,88.209,88.214,88.205,88.212
2017/01/05 08:21:00,88.195,88.199,88.185,88.186,88.212,88.216,88.202,88.203
2017/01/05 08:22:00,88.186,88.189,88.18,88.188,88.203,88.206,88.197,88.205
2017/01/05 08:23:00,88.188,88.188,88.179,88.182,88.205,88.205,88.196,88.199
2017/01/05 08:24:00,88.182,88.185,88.174,88.179,88.199,88.202,88.191,88.196
2017/01/05 08:25:00,88.179,88.182,88.168,88.168,88.196,88.199,88.185,88.185
2017/01/05 08:26:00,88.168,88.175,88.166,88.167,88.185,88.192,88.183,88.184
2017/01/05 08:27:00,88.167,88.173,88.164,88.167,88.184,88.19,88.181,88.184
