日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/24 07:00:00,85.443,85.457,85.422,85.45,85.532,85.532,85.486,85.522
2017/01/24 07:01:00,85.45,85.456,85.406,85.427,85.522,85.522,85.471,85.508
2017/01/24 07:02:00,85.427,85.445,85.426,85.44,85.508,85.519,85.49,85.5
2017/01/24 07:03:00,85.44,85.445,85.43,85.444,85.5,85.512,85.476,85.476
2017/01/24 07:04:00,85.444,85.46,85.429,85.456,85.476,85.52,85.476,85.516
2017/01/24 07:05:00,85.456,85.466,85.432,85.444,85.516,85.516,85.484,85.504
2017/01/24 07:06:00,85.444,85.444,85.392,85.393,85.504,85.504,85.453,85.453
2017/01/24 07:07:00,85.393,85.419,85.351,85.38,85.453,85.479,85.418,85.441
2017/01/24 07:08:00,85.38,85.39,85.358,85.387,85.441,85.45,85.437,85.447
2017/01/24 07:09:00,85.387,85.409,85.373,85.405,85.447,85.469,85.433,85.466
2017/01/24 07:10:00,85.405,85.408,85.394,85.404,85.466,85.468,85.453,85.463
2017/01/24 07:11:00,85.404,85.474,85.404,85.464,85.463,85.501,85.458,85.471
2017/01/24 07:12:00,85.464,85.498,85.439,85.453,85.471,85.532,85.469,85.504
2017/01/24 07:13:00,85.453,85.476,85.443,85.454,85.504,85.523,85.475,85.51
2017/01/24 07:14:00,85.454,85.484,85.439,85.482,85.51,85.516,85.479,85.489
2017/01/24 07:15:00,85.482,85.512,85.454,85.512,85.489,85.543,85.484,85.519
2017/01/24 07:16:00,85.512,85.542,85.49,85.513,85.519,85.569,85.515,85.569
2017/01/24 07:17:00,85.513,85.589,85.511,85.556,85.569,85.61,85.567,85.582
2017/01/24 07:18:00,85.556,85.558,85.539,85.539,85.582,85.596,85.574,85.59
2017/01/24 07:19:00,85.539,85.541,85.511,85.522,85.59,85.591,85.541,85.547
2017/01/24 07:20:00,85.522,85.564,85.507,85.535,85.547,85.583,85.536,85.559
2017/01/24 07:21:00,85.535,85.574,85.502,85.502,85.559,85.599,85.551,85.561
2017/01/24 07:22:00,85.502,85.524,85.498,85.508,85.561,85.58,85.554,85.561
2017/01/24 07:23:00,85.508,85.531,85.5,85.509,85.561,85.576,85.537,85.565
2017/01/24 07:24:00,85.509,85.552,85.506,85.509,85.565,85.58,85.538,85.56
2017/01/24 07:25:00,85.509,85.539,85.507,85.512,85.56,85.572,85.536,85.563
2017/01/24 07:26:00,85.512,85.564,85.51,85.564,85.563,85.595,85.541,85.571
2017/01/24 07:27:00,85.564,85.568,85.54,85.545,85.571,85.598,85.569,85.597
2017/01/24 07:28:00,85.545,85.565,85.525,85.553,85.597,85.597,85.554,85.56
2017/01/24 07:29:00,85.553,85.596,85.537,85.574,85.56,85.638,85.56,85.626
2017/01/24 07:30:00,85.574,85.586,85.546,85.558,85.626,85.626,85.589,85.61
2017/01/24 07:31:00,85.558,85.592,85.552,85.576,85.61,85.628,85.58,85.583
2017/01/24 07:32:00,85.576,85.577,85.542,85.557,85.583,85.615,85.571,85.614
2017/01/24 07:33:00,85.557,85.587,85.543,85.576,85.614,85.62,85.579,85.583
2017/01/24 07:34:00,85.576,85.582,85.544,85.563,85.583,85.611,85.581,85.587
2017/01/24 07:35:00,85.563,85.582,85.546,85.552,85.587,85.61,85.578,85.579
2017/01/24 07:36:00,85.552,85.579,85.552,85.563,85.579,85.586,85.579,85.586
2017/01/24 07:37:00,85.563,85.579,85.546,85.571,85.586,85.603,85.572,85.578
2017/01/24 07:38:00,85.571,85.588,85.553,85.563,85.578,85.618,85.577,85.589
2017/01/24 07:39:00,85.563,85.583,85.553,85.56,85.589,85.612,85.58,85.586
2017/01/24 07:40:00,85.56,85.578,85.547,85.553,85.586,85.617,85.581,85.581
2017/01/24 07:41:00,85.553,85.583,85.521,85.527,85.581,85.615,85.55,85.553
2017/01/24 07:42:00,85.527,85.531,85.508,85.514,85.553,85.578,85.545,85.567
2017/01/24 07:43:00,85.514,85.519,85.51,85.511,85.567,85.577,85.567,85.569
2017/01/24 07:44:00,85.511,85.527,85.511,85.519,85.569,85.583,85.569,85.578
2017/01/24 07:45:00,85.519,85.533,85.519,85.532,85.578,85.588,85.559,85.585
2017/01/24 07:46:00,85.532,85.564,85.528,85.547,85.585,85.6,85.559,85.57
2017/01/24 07:47:00,85.547,85.564,85.541,85.547,85.57,85.573,85.565,85.573
2017/01/24 07:48:00,85.547,85.58,85.543,85.545,85.573,85.624,85.569,85.572
2017/01/24 07:49:00,85.545,85.576,85.544,85.558,85.572,85.618,85.572,85.583
2017/01/24 07:50:00,85.558,85.575,85.551,85.559,85.583,85.587,85.579,85.585
2017/01/24 07:51:00,85.559,85.583,85.557,85.583,85.585,85.62,85.584,85.59
2017/01/24 07:52:00,85.583,85.588,85.551,85.568,85.59,85.609,85.573,85.575
2017/01/24 07:53:00,85.568,85.577,85.517,85.517,85.575,85.622,85.571,85.571
2017/01/24 07:54:00,85.517,85.569,85.513,85.561,85.571,85.596,85.546,85.568
2017/01/24 07:55:00,85.561,85.561,85.512,85.537,85.568,85.586,85.548,85.563
2017/01/24 07:56:00,85.537,85.555,85.516,85.536,85.563,85.604,85.544,85.592
2017/01/24 07:57:00,85.536,85.575,85.531,85.534,85.592,85.603,85.562,85.587
2017/01/24 07:58:00,85.534,85.547,85.5,85.538,85.587,85.606,85.555,85.596
2017/01/24 07:59:00,85.538,85.559,85.509,85.514,85.596,85.598,85.569,85.574
2017/01/24 08:00:00,85.514,85.543,85.477,85.512,85.574,85.589,85.484,85.535
2017/01/24 08:01:00,85.512,85.571,85.509,85.545,85.535,85.594,85.516,85.552
2017/01/24 08:02:00,85.545,85.57,85.539,85.564,85.552,85.593,85.546,85.571
2017/01/24 08:03:00,85.564,85.566,85.521,85.528,85.571,85.575,85.529,85.535
2017/01/24 08:04:00,85.528,85.561,85.528,85.553,85.535,85.585,85.535,85.56
2017/01/24 08:05:00,85.553,85.553,85.517,85.525,85.56,85.575,85.524,85.532
2017/01/24 08:06:00,85.525,85.565,85.525,85.56,85.532,85.588,85.532,85.567
2017/01/24 08:07:00,85.56,85.586,85.56,85.583,85.567,85.593,85.567,85.59
2017/01/24 08:08:00,85.583,85.586,85.573,85.58,85.59,85.593,85.58,85.587
2017/01/24 08:09:00,85.58,85.58,85.553,85.553,85.587,85.587,85.56,85.56
2017/01/24 08:10:00,85.553,85.589,85.552,85.586,85.56,85.596,85.559,85.593
2017/01/24 08:11:00,85.586,85.588,85.549,85.549,85.593,85.595,85.556,85.556
2017/01/24 08:12:00,85.549,85.551,85.545,85.547,85.556,85.571,85.552,85.554
2017/01/24 08:13:00,85.547,85.555,85.546,85.554,85.554,85.573,85.553,85.561
2017/01/24 08:14:00,85.554,85.606,85.554,85.597,85.561,85.613,85.561,85.604
2017/01/24 08:15:00,85.597,85.598,85.574,85.58,85.604,85.605,85.581,85.587
2017/01/24 08:16:00,85.58,85.608,85.565,85.576,85.587,85.615,85.572,85.583
2017/01/24 08:17:00,85.576,85.576,85.525,85.526,85.583,85.583,85.532,85.533
2017/01/24 08:18:00,85.526,85.538,85.523,85.534,85.533,85.545,85.53,85.541
2017/01/24 08:19:00,85.534,85.536,85.508,85.512,85.541,85.543,85.515,85.519
2017/01/24 08:20:00,85.512,85.522,85.504,85.516,85.519,85.529,85.511,85.523
2017/01/24 08:21:00,85.516,85.537,85.495,85.521,85.523,85.557,85.502,85.528
2017/01/24 08:22:00,85.521,85.527,85.495,85.498,85.528,85.534,85.502,85.505
2017/01/24 08:23:00,85.498,85.525,85.498,85.52,85.505,85.532,85.505,85.527
2017/01/24 08:24:00,85.52,85.523,85.482,85.486,85.527,85.53,85.489,85.493
2017/01/24 08:25:00,85.486,85.499,85.485,85.498,85.493,85.506,85.492,85.505
2017/01/24 08:26:00,85.498,85.501,85.488,85.499,85.505,85.508,85.495,85.506
2017/01/24 08:27:00,85.499,85.5,85.471,85.481,85.506,85.507,85.478,85.488
2017/01/24 08:28:00,85.481,85.488,85.481,85.484,85.488,85.495,85.488,85.491
