日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/04 07:00:00,87.645,87.66,87.599,87.65,87.735,87.752,87.691,87.74
2017/01/04 07:01:00,87.65,87.666,87.633,87.635,87.74,87.74,87.706,87.725
2017/01/04 07:02:00,87.635,87.661,87.633,87.639,87.725,87.73,87.701,87.729
2017/01/04 07:03:00,87.639,87.639,87.62,87.627,87.729,87.729,87.71,87.717
2017/01/04 07:04:00,87.627,87.644,87.627,87.628,87.717,87.734,87.717,87.718
2017/01/04 07:05:00,87.628,87.654,87.627,87.627,87.718,87.723,87.694,87.717
2017/01/04 07:06:00,87.627,87.655,87.627,87.628,87.717,87.722,87.692,87.718
2017/01/04 07:07:00,87.628,87.663,87.628,87.646,87.718,87.737,87.693,87.736
2017/01/04 07:08:00,87.646,87.676,87.642,87.675,87.736,87.741,87.71,87.715
2017/01/04 07:09:00,87.675,87.675,87.649,87.673,87.715,87.74,87.707,87.713
2017/01/04 07:10:00,87.673,87.685,87.671,87.671,87.713,87.713,87.688,87.688
2017/01/04 07:11:00,87.671,87.674,87.653,87.653,87.688,87.691,87.67,87.67
2017/01/04 07:12:00,87.653,87.653,87.633,87.636,87.67,87.67,87.65,87.653
2017/01/04 07:13:00,87.636,87.639,87.629,87.632,87.653,87.656,87.646,87.649
2017/01/04 07:14:00,87.632,87.642,87.628,87.638,87.649,87.659,87.645,87.655
2017/01/04 07:15:00,87.638,87.638,87.634,87.637,87.655,87.655,87.651,87.654
2017/01/04 07:16:00,87.637,87.644,87.637,87.643,87.654,87.661,87.654,87.66
2017/01/04 07:17:00,87.643,87.666,87.639,87.666,87.66,87.683,87.656,87.683
2017/01/04 07:18:00,87.666,87.693,87.666,87.672,87.683,87.71,87.683,87.689
2017/01/04 07:19:00,87.672,87.678,87.665,87.667,87.689,87.695,87.682,87.684
2017/01/04 07:20:00,87.667,87.667,87.662,87.663,87.684,87.684,87.679,87.68
2017/01/04 07:21:00,87.663,87.664,87.663,87.664,87.68,87.681,87.68,87.681
2017/01/04 07:22:00,87.664,87.674,87.664,87.673,87.681,87.691,87.681,87.69
