日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/16 07:00:00,86.991,86.991,86.979,86.986,87.081,87.118,87.073,87.1
2017/01/16 07:01:00,86.986,87.023,86.943,86.948,87.1,87.117,87.093,87.098
2017/01/16 07:02:00,86.948,86.984,86.948,86.974,87.098,87.131,87.083,87.123
2017/01/16 07:03:00,86.974,86.996,86.969,86.996,87.123,87.125,87.095,87.102
2017/01/16 07:04:00,86.996,87.023,86.994,87.023,87.102,87.126,87.102,87.12
2017/01/16 07:05:00,87.023,87.079,87.016,87.069,87.12,87.182,87.107,87.159
2017/01/16 07:06:00,87.069,87.08,87.066,87.079,87.159,87.17,87.156,87.169
2017/01/16 07:07:00,87.079,87.111,87.074,87.092,87.169,87.17,87.13,87.132
2017/01/16 07:08:00,87.092,87.102,87.086,87.095,87.132,87.142,87.126,87.135
2017/01/16 07:09:00,87.095,87.117,87.09,87.092,87.135,87.157,87.13,87.132
2017/01/16 07:10:00,87.092,87.116,87.092,87.109,87.132,87.133,87.119,87.126
2017/01/16 07:11:00,87.109,87.111,87.107,87.111,87.126,87.128,87.124,87.128
2017/01/16 07:12:00,87.111,87.123,87.096,87.111,87.128,87.14,87.113,87.128
2017/01/16 07:13:00,87.111,87.117,87.093,87.11,87.128,87.134,87.11,87.127
2017/01/16 07:14:00,87.11,87.126,87.073,87.126,87.127,87.143,87.09,87.143
2017/01/16 07:15:00,87.126,87.127,87.055,87.072,87.143,87.169,87.13,87.166
2017/01/16 07:16:00,87.072,87.111,87.07,87.107,87.166,87.171,87.124,87.124
2017/01/16 07:17:00,87.107,87.11,87.058,87.058,87.124,87.161,87.124,87.135
2017/01/16 07:18:00,87.058,87.088,87.053,87.064,87.135,87.14,87.104,87.14
2017/01/16 07:19:00,87.064,87.068,87.038,87.066,87.14,87.145,87.114,87.143
2017/01/16 07:20:00,87.066,87.097,87.049,87.055,87.143,87.15,87.11,87.132
2017/01/16 07:21:00,87.055,87.079,87.025,87.075,87.132,87.132,87.073,87.092
2017/01/16 07:22:00,87.075,87.075,87.038,87.074,87.092,87.122,87.084,87.091
2017/01/16 07:23:00,87.074,87.096,87.043,87.069,87.091,87.148,87.084,87.146
2017/01/16 07:24:00,87.069,87.099,87.062,87.092,87.146,87.148,87.108,87.109
2017/01/16 07:25:00,87.092,87.096,87.06,87.061,87.109,87.14,87.105,87.137
2017/01/16 07:26:00,87.061,87.092,87.061,87.063,87.137,87.139,87.109,87.139
2017/01/16 07:27:00,87.063,87.092,87.016,87.053,87.139,87.139,87.057,87.07
2017/01/16 07:28:00,87.053,87.061,87.052,87.06,87.07,87.078,87.069,87.077
2017/01/16 07:29:00,87.06,87.063,87.054,87.063,87.077,87.08,87.071,87.08
2017/01/16 07:30:00,87.063,87.094,87.031,87.091,87.08,87.111,87.073,87.108
2017/01/16 07:31:00,87.091,87.092,87.054,87.057,87.108,87.109,87.071,87.074
2017/01/16 07:32:00,87.057,87.068,87.055,87.061,87.074,87.085,87.072,87.078
2017/01/16 07:33:00,87.061,87.088,87.061,87.079,87.078,87.105,87.078,87.096
2017/01/16 07:34:00,87.079,87.08,87.06,87.06,87.096,87.097,87.077,87.077
2017/01/16 07:35:00,87.06,87.065,87.056,87.061,87.077,87.082,87.073,87.078
2017/01/16 07:36:00,87.061,87.069,87.047,87.063,87.078,87.086,87.064,87.08
2017/01/16 07:37:00,87.063,87.081,87.061,87.079,87.08,87.098,87.078,87.096
2017/01/16 07:38:00,87.079,87.093,87.075,87.087,87.096,87.11,87.092,87.104
2017/01/16 07:39:00,87.087,87.098,87.077,87.098,87.104,87.115,87.094,87.115
2017/01/16 07:40:00,87.098,87.105,87.079,87.084,87.115,87.122,87.096,87.101
2017/01/16 07:41:00,87.084,87.091,87.062,87.091,87.101,87.108,87.079,87.108
2017/01/16 07:42:00,87.091,87.091,87.07,87.086,87.108,87.108,87.087,87.103
2017/01/16 07:43:00,87.086,87.091,87.077,87.084,87.103,87.108,87.094,87.101
2017/01/16 07:44:00,87.084,87.086,87.076,87.083,87.101,87.103,87.093,87.1
2017/01/16 07:45:00,87.083,87.097,87.082,87.094,87.1,87.114,87.099,87.111
2017/01/16 07:46:00,87.094,87.103,87.094,87.1,87.111,87.12,87.111,87.117
2017/01/16 07:47:00,87.1,87.119,87.099,87.117,87.117,87.136,87.116,87.134
2017/01/16 07:48:00,87.117,87.134,87.117,87.131,87.134,87.151,87.134,87.148
2017/01/16 07:49:00,87.131,87.16,87.129,87.142,87.148,87.177,87.146,87.159
2017/01/16 07:50:00,87.142,87.145,87.109,87.135,87.159,87.187,87.152,87.152
2017/01/16 07:51:00,87.135,87.135,87.122,87.122,87.152,87.152,87.139,87.139
2017/01/16 07:52:00,87.122,87.124,87.111,87.119,87.139,87.141,87.128,87.136
2017/01/16 07:53:00,87.119,87.127,87.115,87.117,87.136,87.144,87.132,87.134
2017/01/16 07:54:00,87.117,87.131,87.117,87.124,87.134,87.148,87.134,87.141
2017/01/16 07:55:00,87.124,87.14,87.124,87.138,87.141,87.157,87.141,87.155
2017/01/16 07:56:00,87.138,87.138,87.128,87.129,87.155,87.155,87.145,87.146
2017/01/16 07:57:00,87.129,87.14,87.128,87.136,87.146,87.157,87.145,87.153
2017/01/16 07:58:00,87.136,87.138,87.124,87.124,87.153,87.155,87.141,87.141
2017/01/16 07:59:00,87.124,87.133,87.12,87.132,87.141,87.15,87.137,87.149
2017/01/16 08:00:00,87.132,87.152,87.108,87.144,87.149,87.169,87.125,87.161
2017/01/16 08:01:00,87.144,87.149,87.105,87.139,87.161,87.166,87.122,87.156
2017/01/16 08:02:00,87.139,87.142,87.125,87.132,87.156,87.159,87.142,87.149
2017/01/16 08:03:00,87.132,87.14,87.101,87.102,87.149,87.157,87.118,87.119
2017/01/16 08:04:00,87.102,87.125,87.102,87.119,87.119,87.142,87.119,87.136
2017/01/16 08:05:00,87.119,87.123,87.109,87.112,87.136,87.14,87.126,87.129
2017/01/16 08:06:00,87.112,87.117,87.102,87.102,87.129,87.134,87.119,87.119
2017/01/16 08:07:00,87.102,87.104,87.025,87.031,87.119,87.121,87.042,87.048
2017/01/16 08:08:00,87.031,87.05,87.012,87.034,87.048,87.067,87.029,87.051
