日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/30 07:00:00,.75562,.75564,.75562,.75563,.75672,.75674,.75672,.75673
2017/01/30 07:01:00,.75563,.75572,.75543,.75544,.75673,.75682,.75653,.75654
2017/01/30 07:02:00,.75544,.75544,.75544,.75544,.75654,.75654,.75654,.75654
2017/01/30 07:03:00,.75544,.75556,.75544,.75556,.75654,.75654,.75639,.75642
2017/01/30 07:04:00,.75556,.75567,.75556,.75562,.75642,.75642,.75625,.75625
2017/01/30 07:05:00,.75562,.75591,.75562,.75574,.75625,.75651,.75625,.75634
2017/01/30 07:06:00,.75574,.75582,.75574,.75582,.75634,.75642,.75634,.75642
2017/01/30 07:07:00,.75582,.75583,.75575,.75581,.75642,.75643,.75635,.75641
2017/01/30 07:08:00,.75581,.75589,.75581,.75589,.75641,.75649,.75641,.75649
2017/01/30 07:09:00,.75589,.7559,.75585,.75585,.75649,.7565,.75645,.75645
2017/01/30 07:10:00,.75585,.75585,.7555,.75576,.75645,.75645,.75585,.75587
2017/01/30 07:11:00,.75576,.75578,.7556,.75561,.75587,.75608,.75587,.75607
2017/01/30 07:12:00,.75561,.75561,.75561,.75561,.75607,.75607,.75607,.75607
2017/01/30 07:13:00,.75561,.75561,.7556,.75561,.75607,.75607,.75606,.75607
2017/01/30 07:14:00,.75561,.75577,.75559,.75577,.75607,.75607,.75588,.75588
2017/01/30 07:15:00,.75577,.75577,.75572,.75572,.75588,.75588,.75583,.75583
2017/01/30 07:16:00,.75572,.75575,.75528,.75535,.75583,.75586,.75566,.75581
2017/01/30 07:17:00,.75535,.75559,.75535,.75559,.75581,.75618,.75569,.75605
2017/01/30 07:18:00,.75559,.75559,.75556,.75556,.75605,.75605,.75603,.75603
2017/01/30 07:19:00,.75556,.7556,.7555,.75551,.75603,.75609,.75603,.75607
2017/01/30 07:20:00,.75551,.75554,.75548,.75551,.75607,.75609,.756,.75607
2017/01/30 07:21:00,.75551,.75551,.75551,.75551,.75607,.75607,.75607,.75607
2017/01/30 07:22:00,.75551,.75555,.75551,.75553,.75607,.75608,.75603,.75605
2017/01/30 07:23:00,.75553,.75573,.7555,.75573,.75605,.75607,.75584,.75584
2017/01/30 07:24:00,.75573,.75573,.75568,.75568,.75584,.75584,.75579,.75579
2017/01/30 07:25:00,.75568,.75599,.75564,.75597,.75579,.7561,.75575,.75608
2017/01/30 07:26:00,.75597,.75597,.7559,.75593,.75608,.75608,.75601,.75604
2017/01/30 07:27:00,.75593,.75604,.75584,.75603,.75604,.75615,.75595,.75614
2017/01/30 07:28:00,.75603,.75603,.75602,.75603,.75614,.75614,.75613,.75614
2017/01/30 07:29:00,.75603,.75603,.75603,.75603,.75614,.75614,.75614,.75614
2017/01/30 07:30:00,.75603,.75603,.75602,.75603,.75614,.75614,.75613,.75614
2017/01/30 07:31:00,.75603,.75605,.756,.75605,.75614,.75616,.75611,.75616
2017/01/30 07:32:00,.75605,.75606,.75592,.75602,.75616,.75617,.75603,.75613
2017/01/30 07:33:00,.75602,.75602,.75592,.75592,.75613,.75613,.75603,.75603
2017/01/30 07:34:00,.75592,.75594,.75592,.75594,.75603,.75605,.75603,.75605
2017/01/30 07:35:00,.75594,.75601,.75594,.75597,.75605,.75612,.75605,.75608
2017/01/30 07:36:00,.75597,.75598,.75596,.75596,.75608,.75609,.75607,.75607
2017/01/30 07:37:00,.75596,.75603,.75596,.75599,.75607,.75614,.75607,.7561
2017/01/30 07:38:00,.75599,.75599,.75581,.75595,.7561,.7563,.75602,.75606
2017/01/30 07:39:00,.75595,.75595,.75587,.75587,.75606,.75606,.75598,.75598
2017/01/30 07:40:00,.75587,.75587,.75587,.75587,.75598,.75598,.75598,.75598
2017/01/30 07:41:00,.75587,.75587,.75581,.75582,.75598,.75598,.75592,.75593
2017/01/30 07:42:00,.75582,.75594,.75582,.75585,.75593,.75605,.75593,.75596
2017/01/30 07:43:00,.75585,.75596,.75585,.75596,.75596,.75607,.75596,.75607
2017/01/30 07:44:00,.75596,.75597,.75596,.75596,.75607,.75608,.75607,.75607
2017/01/30 07:45:00,.75596,.75597,.75595,.75595,.75607,.75608,.75606,.75606
2017/01/30 07:46:00,.75595,.75597,.75595,.75597,.75606,.75608,.75606,.75608
2017/01/30 07:47:00,.75597,.75597,.75597,.75597,.75608,.75608,.75608,.75608
2017/01/30 07:48:00,.75597,.75597,.75589,.75589,.75608,.75608,.756,.756
2017/01/30 07:49:00,.75589,.75594,.75587,.75588,.756,.75605,.75598,.75599
2017/01/30 07:50:00,.75588,.75596,.75583,.75596,.75599,.75607,.75594,.75607
2017/01/30 07:51:00,.75596,.75597,.75596,.75597,.75607,.75608,.75607,.75608
2017/01/30 07:52:00,.75597,.7562,.75593,.75593,.75608,.75631,.75604,.75604
2017/01/30 07:53:00,.75593,.75594,.75591,.75591,.75604,.75605,.75602,.75602
2017/01/30 07:54:00,.75591,.75591,.75588,.75588,.75602,.75602,.75599,.75599
2017/01/30 07:55:00,.75588,.75591,.75587,.7559,.75599,.75602,.75598,.75601
2017/01/30 07:56:00,.7559,.75595,.75586,.75592,.75601,.75606,.75597,.75603
2017/01/30 07:57:00,.75592,.75596,.75577,.75577,.75603,.75607,.75588,.75588
2017/01/30 07:58:00,.75577,.75587,.75576,.75587,.75588,.75598,.75587,.75598
2017/01/30 07:59:00,.75587,.75588,.75574,.75577,.75598,.75599,.75585,.75588
2017/01/30 08:00:00,.75577,.7558,.75544,.75544,.75588,.75591,.75555,.75555
2017/01/30 08:01:00,.75544,.75557,.75544,.75555,.75555,.75568,.75555,.75566
2017/01/30 08:02:00,.75555,.75572,.75551,.75571,.75566,.75583,.75562,.75582
2017/01/30 08:03:00,.75571,.75573,.75561,.75561,.75582,.75584,.75572,.75572
2017/01/30 08:04:00,.75561,.75565,.75558,.75558,.75572,.75576,.75569,.75569
2017/01/30 08:05:00,.75558,.75559,.75543,.75544,.75569,.7557,.75554,.75555
2017/01/30 08:06:00,.75544,.75546,.75535,.75543,.75555,.75557,.75546,.75554
2017/01/30 08:07:00,.75543,.75569,.75541,.75569,.75554,.7558,.75552,.7558
2017/01/30 08:08:00,.75569,.75573,.75565,.75566,.7558,.75584,.75576,.75577
2017/01/30 08:09:00,.75566,.75571,.75559,.75562,.75577,.75582,.7557,.75573
2017/01/30 08:10:00,.75562,.75577,.75558,.75573,.75573,.75588,.75569,.75584
2017/01/30 08:11:00,.75573,.75573,.75532,.75548,.75584,.75584,.75543,.75559
2017/01/30 08:12:00,.75548,.75548,.75534,.75541,.75559,.75559,.75545,.75552
2017/01/30 08:13:00,.75541,.75556,.75538,.75548,.75552,.75567,.75549,.75559
2017/01/30 08:14:00,.75548,.75553,.75542,.75543,.75559,.75564,.75553,.75554
2017/01/30 08:15:00,.75543,.75555,.75538,.75539,.75554,.75566,.75549,.7555
2017/01/30 08:16:00,.75539,.75551,.75538,.75549,.7555,.75562,.75549,.7556
2017/01/30 08:17:00,.75549,.75564,.75547,.75562,.7556,.75575,.75558,.75573
2017/01/30 08:18:00,.75562,.75563,.75561,.75561,.75573,.75574,.75572,.75572
2017/01/30 08:19:00,.75561,.75574,.75559,.75573,.75572,.75585,.7557,.75584
2017/01/30 08:20:00,.75573,.75582,.75548,.7555,.75584,.75593,.75559,.75561
2017/01/30 08:21:00,.7555,.7556,.75546,.75547,.75561,.75571,.75557,.75558
2017/01/30 08:22:00,.75547,.75558,.75537,.75557,.75558,.75569,.75548,.75568
2017/01/30 08:23:00,.75557,.75559,.75555,.75556,.75568,.7557,.75566,.75567
2017/01/30 08:24:00,.75556,.75562,.75553,.75557,.75567,.75573,.75564,.75568
2017/01/30 08:25:00,.75557,.7559,.75556,.75589,.75568,.75601,.75567,.756
2017/01/30 08:26:00,.75589,.7559,.75582,.75589,.756,.75601,.75593,.756
2017/01/30 08:27:00,.75589,.75599,.75583,.75592,.756,.7561,.75594,.75603
2017/01/30 08:28:00,.75592,.75592,.75584,.75588,.75603,.75603,.75595,.75599
2017/01/30 08:29:00,.75588,.75591,.75565,.75568,.75599,.75602,.75576,.75579
2017/01/30 08:30:00,.75568,.75569,.75561,.75567,.75579,.7558,.75572,.75578
2017/01/30 08:31:00,.75567,.75569,.7554,.75547,.75578,.7558,.75551,.75558
2017/01/30 08:32:00,.75547,.7555,.75524,.75527,.75558,.75561,.75535,.75538
2017/01/30 08:33:00,.75527,.75528,.75516,.75518,.75538,.75539,.75527,.75529
2017/01/30 08:34:00,.75518,.75541,.75517,.75532,.75529,.75552,.75528,.75543
2017/01/30 08:35:00,.75532,.75532,.75527,.75532,.75543,.75543,.75538,.75543
2017/01/30 08:36:00,.75532,.75539,.75528,.75528,.75543,.7555,.75539,.75539
2017/01/30 08:37:00,.75528,.75541,.75528,.75536,.75539,.75552,.75539,.75547
2017/01/30 08:38:00,.75536,.75538,.75535,.75535,.75547,.75549,.75546,.75546
2017/01/30 08:39:00,.75535,.75559,.75535,.75559,.75546,.7557,.75546,.7557
2017/01/30 08:40:00,.75559,.7556,.75558,.75559,.7557,.75571,.75569,.7557
2017/01/30 08:41:00,.75559,.75566,.75558,.75565,.7557,.75577,.75569,.75576
2017/01/30 08:42:00,.75565,.75567,.75557,.75562,.75576,.75578,.75568,.75573
2017/01/30 08:43:00,.75562,.75568,.75561,.75563,.75573,.75579,.75572,.75574
2017/01/30 08:44:00,.75563,.75567,.7556,.7556,.75574,.75578,.75571,.75571
2017/01/30 08:45:00,.7556,.7556,.75555,.75557,.75571,.75571,.75566,.75568
2017/01/30 08:46:00,.75557,.75559,.75553,.75555,.75568,.7557,.75564,.75566
2017/01/30 08:47:00,.75555,.75556,.75536,.75547,.75566,.75567,.75547,.75558
2017/01/30 08:48:00,.75547,.75547,.75539,.75542,.75558,.75558,.7555,.75553
2017/01/30 08:49:00,.75542,.75546,.75539,.75546,.75553,.75557,.7555,.75557
2017/01/30 08:50:00,.75546,.75547,.75542,.75545,.75557,.75558,.75553,.75556
2017/01/30 08:51:00,.75545,.75546,.75539,.75541,.75556,.75557,.7555,.75552
2017/01/30 08:52:00,.75541,.75541,.75536,.75541,.75552,.75552,.75547,.75552
2017/01/30 08:53:00,.75541,.75541,.75538,.75538,.75552,.75552,.75549,.75549
2017/01/30 08:54:00,.75538,.75539,.75527,.75539,.75549,.7555,.75538,.7555
2017/01/30 08:55:00,.75539,.7554,.75535,.75535,.7555,.75551,.75546,.75546
2017/01/30 08:56:00,.75535,.75537,.75528,.75528,.75546,.75548,.75539,.75539
2017/01/30 08:57:00,.75528,.75529,.75526,.75527,.75539,.7554,.75537,.75538
2017/01/30 08:58:00,.75527,.75528,.75526,.75527,.75538,.75539,.75537,.75538
2017/01/30 08:59:00,.75527,.75538,.75527,.75538,.75538,.75549,.75538,.75549
2017/01/30 09:00:00,.75538,.75542,.75536,.75541,.75549,.75553,.75547,.75552
2017/01/30 09:01:00,.75541,.7557,.75541,.75555,.75552,.75581,.75552,.75566
2017/01/30 09:02:00,.75555,.75557,.7552,.75521,.75566,.75568,.75531,.75532
2017/01/30 09:03:00,.75521,.75521,.7551,.75513,.75532,.75532,.75521,.75524
2017/01/30 09:04:00,.75513,.75517,.75507,.75509,.75524,.75528,.75518,.7552
2017/01/30 09:05:00,.75509,.75512,.75509,.75512,.7552,.75523,.7552,.75523
2017/01/30 09:06:00,.75512,.75512,.75508,.75509,.75523,.75523,.75519,.7552
2017/01/30 09:07:00,.75509,.75512,.75506,.7551,.7552,.75523,.75517,.75521
2017/01/30 09:08:00,.7551,.75515,.75509,.75511,.75521,.75526,.7552,.75522
2017/01/30 09:09:00,.75511,.75511,.75485,.75488,.75522,.75522,.75496,.75499
2017/01/30 09:10:00,.75488,.75496,.75485,.75489,.75499,.75507,.75496,.755
2017/01/30 09:11:00,.75489,.75493,.75485,.75492,.755,.75504,.75496,.75503
2017/01/30 09:12:00,.75492,.75499,.75487,.75493,.75503,.7551,.75498,.75504
2017/01/30 09:13:00,.75493,.75508,.75491,.75505,.75504,.75519,.75502,.75516
2017/01/30 09:14:00,.75505,.75512,.75505,.7551,.75516,.75523,.75516,.75521
2017/01/30 09:15:00,.7551,.7552,.75509,.75517,.75521,.75531,.7552,.75528
2017/01/30 09:16:00,.75517,.75526,.75509,.75515,.75528,.75537,.7552,.75526
2017/01/30 09:17:00,.75515,.75532,.75515,.75532,.75526,.75543,.75526,.75543
2017/01/30 09:18:00,.75532,.75532,.75515,.75519,.75543,.75543,.75526,.7553
2017/01/30 09:19:00,.75519,.7553,.75509,.75529,.7553,.75541,.7552,.7554
2017/01/30 09:20:00,.75529,.75532,.75517,.75532,.7554,.75543,.75528,.75543
2017/01/30 09:21:00,.75532,.75542,.75527,.7553,.75543,.75553,.75538,.75541
2017/01/30 09:22:00,.7553,.75537,.75521,.75533,.75541,.75548,.75532,.75544
2017/01/30 09:23:00,.75533,.75535,.75513,.75513,.75544,.75546,.75524,.75524
2017/01/30 09:24:00,.75513,.75521,.75498,.75504,.75524,.75532,.75509,.75515
2017/01/30 09:25:00,.75504,.75509,.75501,.75507,.75515,.7552,.75512,.75518
2017/01/30 09:26:00,.75507,.75531,.75503,.75528,.75518,.75542,.75514,.75539
2017/01/30 09:27:00,.75528,.75546,.7552,.75538,.75539,.75557,.75531,.75549
2017/01/30 09:28:00,.75538,.75569,.75531,.75568,.75549,.7558,.75542,.75579
2017/01/30 09:29:00,.75568,.75568,.75548,.75557,.75579,.75579,.75559,.75568
2017/01/30 09:30:00,.75557,.75558,.75544,.75545,.75568,.75569,.75555,.75556
2017/01/30 09:31:00,.75545,.75558,.75539,.75554,.75556,.75569,.7555,.75565
2017/01/30 09:32:00,.75554,.75556,.75547,.75555,.75565,.75567,.75558,.75566
2017/01/30 09:33:00,.75555,.75556,.75544,.75553,.75566,.75567,.75555,.75564
2017/01/30 09:34:00,.75553,.75556,.75547,.75555,.75564,.75567,.75558,.75566
2017/01/30 09:35:00,.75555,.75555,.75546,.75547,.75566,.75566,.75557,.75558
2017/01/30 09:36:00,.75547,.75547,.75535,.75541,.75558,.75558,.75546,.75552
2017/01/30 09:37:00,.75541,.75544,.75538,.7554,.75552,.75555,.75549,.75551
2017/01/30 09:38:00,.7554,.75545,.75537,.75538,.75551,.75556,.75548,.75549
2017/01/30 09:39:00,.75538,.7554,.75536,.75538,.75549,.75551,.75547,.75549
2017/01/30 09:40:00,.75538,.75539,.75525,.75526,.75549,.7555,.75536,.75537
2017/01/30 09:41:00,.75526,.75532,.75526,.75527,.75537,.75543,.75537,.75538
2017/01/30 09:42:00,.75527,.75534,.75527,.75528,.75538,.75545,.75538,.75539
2017/01/30 09:43:00,.75528,.75539,.75525,.75539,.75539,.7555,.75536,.7555
2017/01/30 09:44:00,.75539,.7554,.75534,.7554,.7555,.75551,.75545,.75551
2017/01/30 09:45:00,.7554,.75542,.75535,.75541,.75551,.75553,.75546,.75552
2017/01/30 09:46:00,.75541,.75545,.75538,.7554,.75552,.75556,.75549,.75551
2017/01/30 09:47:00,.7554,.75542,.75537,.75539,.75551,.75553,.75548,.7555
2017/01/30 09:48:00,.75539,.75544,.75533,.75533,.7555,.75555,.75544,.75544
2017/01/30 09:49:00,.75533,.75539,.75533,.75536,.75544,.7555,.75544,.75547
2017/01/30 09:50:00,.75536,.75538,.75531,.75534,.75547,.75549,.75542,.75545
2017/01/30 09:51:00,.75534,.75541,.75526,.75527,.75545,.75552,.75537,.75538
2017/01/30 09:52:00,.75527,.75529,.75518,.75523,.75538,.7554,.75529,.75534
2017/01/30 09:53:00,.75523,.75528,.75523,.75526,.75534,.75539,.75534,.75537
2017/01/30 09:54:00,.75526,.75541,.75526,.75531,.75537,.75552,.75537,.75542
2017/01/30 09:55:00,.75531,.75534,.75504,.75506,.75542,.75545,.75515,.75517
2017/01/30 09:56:00,.75506,.75515,.75497,.75504,.75517,.75526,.75508,.75515
2017/01/30 09:57:00,.75504,.75513,.75499,.75507,.75515,.75524,.7551,.75518
2017/01/30 09:58:00,.75507,.75511,.75504,.75506,.75518,.75522,.75515,.75517
2017/01/30 09:59:00,.75506,.7551,.75504,.75505,.75517,.75521,.75515,.75516
2017/01/30 10:00:00,.75505,.75526,.75505,.7552,.75516,.75537,.75516,.75531
2017/01/30 10:01:00,.7552,.75541,.75519,.75535,.75531,.75552,.7553,.75546
2017/01/30 10:02:00,.75535,.7555,.75531,.7555,.75546,.75561,.75542,.75561
2017/01/30 10:03:00,.7555,.7555,.75537,.75538,.75561,.75561,.75548,.75549
2017/01/30 10:04:00,.75538,.75545,.75528,.7553,.75549,.75556,.75539,.75541
2017/01/30 10:05:00,.7553,.75531,.75527,.75529,.75541,.75542,.75538,.7554
2017/01/30 10:06:00,.75529,.75537,.75508,.75529,.7554,.75548,.75519,.7554
2017/01/30 10:07:00,.75529,.75541,.75525,.75539,.7554,.75552,.75536,.7555
2017/01/30 10:08:00,.75539,.75541,.75529,.75539,.7555,.75552,.7554,.7555
2017/01/30 10:09:00,.75539,.7555,.75539,.75542,.7555,.75561,.7555,.75553
2017/01/30 10:10:00,.75542,.75542,.75533,.75539,.75553,.75553,.75544,.7555
2017/01/30 10:11:00,.75539,.7554,.75529,.75531,.7555,.75551,.7554,.75542
2017/01/30 10:12:00,.75531,.75536,.75517,.75518,.75542,.75547,.75528,.75529
2017/01/30 10:13:00,.75518,.7553,.75518,.75529,.75529,.75541,.75529,.7554
2017/01/30 10:14:00,.75529,.7553,.75517,.75525,.7554,.75541,.75528,.75536
2017/01/30 10:15:00,.75525,.75529,.75519,.75529,.75536,.7554,.7553,.7554
2017/01/30 10:16:00,.75529,.75539,.75527,.75537,.7554,.7555,.75538,.75548
2017/01/30 10:17:00,.75537,.75541,.75529,.75529,.75548,.75552,.7554,.7554
2017/01/30 10:18:00,.75529,.75539,.75529,.75533,.7554,.7555,.7554,.75544
2017/01/30 10:19:00,.75533,.75547,.75533,.75546,.75544,.75558,.75544,.75557
2017/01/30 10:20:00,.75546,.75554,.75538,.75554,.75557,.75565,.75549,.75565
2017/01/30 10:21:00,.75554,.75562,.75552,.75559,.75565,.75573,.75563,.7557
2017/01/30 10:22:00,.75559,.75559,.75548,.75554,.7557,.7557,.75559,.75565
2017/01/30 10:23:00,.75554,.75559,.75549,.75559,.75565,.7557,.7556,.7557
2017/01/30 10:24:00,.75559,.75569,.75558,.75569,.7557,.7558,.75569,.7558
2017/01/30 10:25:00,.75569,.75578,.75567,.75577,.7558,.75589,.75578,.75588
2017/01/30 10:26:00,.75577,.7559,.75577,.75587,.75588,.75601,.75588,.75598
2017/01/30 10:27:00,.75587,.75587,.75578,.7558,.75598,.75598,.75589,.75591
2017/01/30 10:28:00,.7558,.75587,.75578,.75587,.75591,.75598,.75589,.75598
2017/01/30 10:29:00,.75587,.75602,.75586,.756,.75598,.75613,.75597,.75611
2017/01/30 10:30:00,.756,.75601,.7559,.75591,.75611,.75612,.75601,.75602
2017/01/30 10:31:00,.75591,.75591,.75568,.75568,.75602,.75602,.75579,.75579
2017/01/30 10:32:00,.75568,.75582,.75564,.75579,.75579,.75593,.75575,.7559
2017/01/30 10:33:00,.75579,.75583,.75564,.75569,.7559,.75594,.75575,.7558
