日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/17 07:00:00,86.628,86.638,86.605,86.618,86.718,86.728,86.698,86.708
2017/01/17 07:01:00,86.618,86.623,86.57,86.597,86.708,86.713,86.663,86.687
2017/01/17 07:02:00,86.597,86.597,86.596,86.597,86.687,86.687,86.686,86.687
2017/01/17 07:03:00,86.597,86.597,86.597,86.597,86.687,86.687,86.687,86.687
2017/01/17 07:04:00,86.597,86.606,86.593,86.597,86.687,86.696,86.683,86.687
2017/01/17 07:05:00,86.597,86.61,86.595,86.598,86.687,86.7,86.685,86.688
2017/01/17 07:06:00,86.598,86.598,86.585,86.59,86.688,86.688,86.675,86.68
2017/01/17 07:07:00,86.59,86.594,86.586,86.594,86.68,86.684,86.676,86.684
2017/01/17 07:08:00,86.594,86.596,86.584,86.584,86.684,86.686,86.674,86.674
2017/01/17 07:09:00,86.584,86.59,86.579,86.586,86.674,86.68,86.669,86.676
2017/01/17 07:10:00,86.586,86.627,86.586,86.623,86.676,86.677,86.639,86.64
2017/01/17 07:11:00,86.623,86.624,86.617,86.617,86.64,86.641,86.634,86.634
2017/01/17 07:12:00,86.617,86.628,86.615,86.617,86.634,86.645,86.632,86.634
2017/01/17 07:13:00,86.617,86.621,86.616,86.619,86.634,86.638,86.633,86.636
2017/01/17 07:14:00,86.619,86.649,86.618,86.642,86.636,86.666,86.635,86.659
2017/01/17 07:15:00,86.642,86.645,86.625,86.627,86.659,86.662,86.642,86.644
2017/01/17 07:16:00,86.627,86.644,86.627,86.638,86.644,86.661,86.644,86.655
2017/01/17 07:17:00,86.638,86.647,86.627,86.628,86.655,86.664,86.644,86.645
2017/01/17 07:18:00,86.628,86.635,86.627,86.632,86.645,86.652,86.644,86.649
2017/01/17 07:19:00,86.632,86.636,86.632,86.636,86.649,86.653,86.649,86.653
2017/01/17 07:20:00,86.636,86.636,86.63,86.634,86.653,86.653,86.647,86.651
2017/01/17 07:21:00,86.634,86.635,86.634,86.635,86.651,86.652,86.651,86.652
2017/01/17 07:22:00,86.635,86.635,86.621,86.624,86.652,86.652,86.638,86.641
2017/01/17 07:23:00,86.624,86.624,86.618,86.619,86.641,86.641,86.635,86.636
2017/01/17 07:24:00,86.619,86.621,86.617,86.617,86.636,86.638,86.634,86.634
2017/01/17 07:25:00,86.617,86.617,86.613,86.617,86.634,86.634,86.63,86.634
2017/01/17 07:26:00,86.617,86.63,86.608,86.629,86.634,86.647,86.625,86.646
2017/01/17 07:27:00,86.629,86.629,86.614,86.618,86.646,86.646,86.631,86.635
2017/01/17 07:28:00,86.618,86.619,86.61,86.61,86.635,86.636,86.627,86.627
2017/01/17 07:29:00,86.61,86.611,86.61,86.611,86.627,86.628,86.627,86.628
2017/01/17 07:30:00,86.611,86.612,86.6,86.606,86.628,86.629,86.617,86.623
2017/01/17 07:31:00,86.606,86.615,86.603,86.615,86.623,86.632,86.62,86.632
2017/01/17 07:32:00,86.615,86.616,86.577,86.603,86.632,86.655,86.617,86.62
2017/01/17 07:33:00,86.603,86.612,86.572,86.611,86.62,86.659,86.613,86.628
2017/01/17 07:34:00,86.611,86.611,86.575,86.607,86.628,86.659,86.622,86.624
2017/01/17 07:35:00,86.607,86.611,86.577,86.603,86.624,86.658,86.62,86.62
2017/01/17 07:36:00,86.603,86.607,86.602,86.606,86.62,86.624,86.619,86.623
2017/01/17 07:37:00,86.606,86.606,86.586,86.6,86.623,86.623,86.603,86.617
2017/01/17 07:38:00,86.6,86.607,86.595,86.607,86.617,86.624,86.612,86.624
2017/01/17 07:39:00,86.607,86.612,86.598,86.598,86.624,86.629,86.615,86.615
2017/01/17 07:40:00,86.598,86.602,86.598,86.602,86.615,86.643,86.615,86.643
2017/01/17 07:41:00,86.602,86.602,86.591,86.592,86.643,86.643,86.629,86.633
2017/01/17 07:42:00,86.592,86.597,86.582,86.582,86.633,86.638,86.623,86.623
2017/01/17 07:43:00,86.582,86.589,86.581,86.587,86.623,86.629,86.616,86.628
2017/01/17 07:44:00,86.587,86.59,86.579,86.585,86.628,86.628,86.619,86.626
2017/01/17 07:45:00,86.585,86.59,86.58,86.59,86.626,86.63,86.619,86.626
2017/01/17 07:46:00,86.59,86.59,86.57,86.573,86.626,86.626,86.601,86.604
2017/01/17 07:47:00,86.573,86.574,86.571,86.573,86.604,86.61,86.601,86.607
2017/01/17 07:48:00,86.573,86.576,86.554,86.558,86.607,86.613,86.592,86.598
2017/01/17 07:49:00,86.558,86.563,86.556,86.563,86.598,86.602,86.596,86.598
2017/01/17 07:50:00,86.563,86.563,86.558,86.559,86.598,86.6,86.576,86.576
2017/01/17 07:51:00,86.559,86.57,86.555,86.555,86.576,86.602,86.576,86.585
2017/01/17 07:52:00,86.555,86.56,86.544,86.544,86.585,86.588,86.572,86.584
2017/01/17 07:53:00,86.544,86.557,86.524,86.545,86.584,86.595,86.557,86.575
2017/01/17 07:54:00,86.545,86.554,86.544,86.548,86.575,86.587,86.563,86.579
2017/01/17 07:55:00,86.548,86.552,86.512,86.513,86.579,86.588,86.542,86.546
2017/01/17 07:56:00,86.513,86.523,86.486,86.491,86.546,86.563,86.503,86.508
2017/01/17 07:57:00,86.491,86.511,86.491,86.501,86.508,86.55,86.508,86.533
2017/01/17 07:58:00,86.501,86.521,86.499,86.508,86.533,86.554,86.516,86.545
2017/01/17 07:59:00,86.508,86.515,86.502,86.505,86.545,86.553,86.536,86.541
2017/01/17 08:00:00,86.505,86.55,86.505,86.54,86.541,86.567,86.539,86.557
2017/01/17 08:01:00,86.54,86.562,86.54,86.562,86.557,86.579,86.557,86.579
2017/01/17 08:02:00,86.562,86.572,86.562,86.568,86.579,86.589,86.579,86.585
2017/01/17 08:03:00,86.568,86.575,86.567,86.567,86.585,86.592,86.584,86.584
2017/01/17 08:04:00,86.567,86.576,86.567,86.569,86.584,86.593,86.584,86.586
2017/01/17 08:05:00,86.569,86.616,86.569,86.616,86.586,86.633,86.586,86.633
2017/01/17 08:06:00,86.616,86.617,86.606,86.615,86.633,86.634,86.623,86.632
2017/01/17 08:07:00,86.615,86.615,86.6,86.6,86.632,86.632,86.617,86.617
2017/01/17 08:08:00,86.6,86.618,86.597,86.606,86.617,86.635,86.614,86.623
2017/01/17 08:09:00,86.606,86.606,86.593,86.604,86.623,86.623,86.61,86.621
2017/01/17 08:10:00,86.604,86.607,86.599,86.605,86.621,86.624,86.616,86.622
2017/01/17 08:11:00,86.605,86.612,86.604,86.605,86.622,86.629,86.621,86.622
