日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/20 07:00:00,1.06618,1.06618,1.06594,1.06604,1.06661,1.06673,1.06643,1.06644
2017/01/20 07:01:00,1.06604,1.06632,1.06592,1.06632,1.06644,1.06672,1.0664,1.06672
2017/01/20 07:02:00,1.06632,1.06642,1.06627,1.06636,1.06672,1.06682,1.06667,1.06676
2017/01/20 07:03:00,1.06636,1.06636,1.06612,1.06617,1.06676,1.06676,1.06655,1.06657
2017/01/20 07:04:00,1.06617,1.06618,1.06617,1.06617,1.06657,1.06658,1.06657,1.06657
2017/01/20 07:05:00,1.06617,1.06619,1.06611,1.06613,1.06657,1.06659,1.06651,1.06653
2017/01/20 07:06:00,1.06613,1.06638,1.06599,1.06614,1.06653,1.0667,1.06628,1.0663
2017/01/20 07:07:00,1.06614,1.06617,1.06608,1.06608,1.0663,1.06657,1.0663,1.06648
2017/01/20 07:08:00,1.06608,1.06608,1.06605,1.06605,1.06648,1.06648,1.06645,1.06645
2017/01/20 07:09:00,1.06605,1.0661,1.066,1.06609,1.06645,1.0665,1.0664,1.06649
2017/01/20 07:10:00,1.06609,1.06626,1.06609,1.06623,1.06649,1.06649,1.06628,1.06628
2017/01/20 07:11:00,1.06623,1.06634,1.06611,1.0662,1.06628,1.06653,1.06628,1.06651
2017/01/20 07:12:00,1.0662,1.06629,1.06613,1.0662,1.06651,1.06661,1.06621,1.06625
2017/01/20 07:13:00,1.0662,1.06623,1.06618,1.06618,1.06625,1.06628,1.06623,1.06623
2017/01/20 07:14:00,1.06618,1.06618,1.06617,1.06618,1.06623,1.06623,1.06622,1.06623
2017/01/20 07:15:00,1.06618,1.06626,1.06611,1.06611,1.06623,1.06631,1.06622,1.06627
2017/01/20 07:16:00,1.06611,1.06611,1.06609,1.06611,1.06627,1.06627,1.06625,1.06627
2017/01/20 07:17:00,1.06611,1.06625,1.06611,1.06621,1.06627,1.0663,1.06625,1.06626
