日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/03 07:00:00,1.0452,1.04534,1.04512,1.04527,1.04552,1.04614,1.04552,1.04577
2017/01/03 07:01:00,1.04527,1.04578,1.04518,1.04562,1.04577,1.04658,1.04577,1.04642
2017/01/03 07:02:00,1.04562,1.04579,1.04523,1.04553,1.04642,1.04643,1.04569,1.04633
2017/01/03 07:03:00,1.04553,1.04553,1.04537,1.04538,1.04633,1.04633,1.04617,1.04618
2017/01/03 07:04:00,1.04538,1.04546,1.04537,1.0454,1.04618,1.04626,1.04617,1.0462
2017/01/03 07:05:00,1.0454,1.04551,1.04535,1.04539,1.0462,1.04631,1.04615,1.04619
2017/01/03 07:06:00,1.04539,1.04539,1.04539,1.04539,1.04619,1.04619,1.04619,1.04619
2017/01/03 07:07:00,1.04539,1.0455,1.04536,1.0455,1.04619,1.0463,1.04616,1.0463
2017/01/03 07:08:00,1.0455,1.04556,1.0455,1.04556,1.0463,1.04636,1.0463,1.04636
2017/01/03 07:09:00,1.04556,1.04564,1.04554,1.04556,1.04636,1.04644,1.04634,1.04636
2017/01/03 07:10:00,1.04556,1.04565,1.0455,1.0456,1.04636,1.04645,1.0463,1.0464
2017/01/03 07:11:00,1.0456,1.04566,1.0456,1.04563,1.0464,1.04646,1.0464,1.04643
2017/01/03 07:12:00,1.04563,1.04628,1.04563,1.04565,1.04643,1.04672,1.04632,1.04645
2017/01/03 07:13:00,1.04565,1.04608,1.04564,1.04608,1.04645,1.04665,1.04644,1.04652
2017/01/03 07:14:00,1.04608,1.04608,1.04579,1.04582,1.04652,1.04669,1.04652,1.04662
2017/01/03 07:15:00,1.04582,1.04597,1.04576,1.04596,1.04662,1.04676,1.04656,1.04676
2017/01/03 07:16:00,1.04596,1.04596,1.04589,1.04591,1.04676,1.04676,1.04669,1.04669
2017/01/03 07:17:00,1.04591,1.04595,1.04586,1.04595,1.04669,1.04674,1.04666,1.04674
2017/01/03 07:18:00,1.04595,1.0462,1.04595,1.0462,1.04674,1.047,1.04674,1.047
2017/01/03 07:19:00,1.0462,1.04662,1.04616,1.04653,1.047,1.04725,1.04691,1.04698
2017/01/03 07:20:00,1.04653,1.04698,1.04653,1.04668,1.04698,1.04762,1.0469,1.04732
2017/01/03 07:21:00,1.04668,1.04705,1.04668,1.04683,1.04732,1.04732,1.04716,1.04724
2017/01/03 07:22:00,1.04683,1.0471,1.0468,1.04709,1.04724,1.04727,1.04713,1.04714
2017/01/03 07:23:00,1.04709,1.04714,1.04707,1.04711,1.04714,1.04719,1.04712,1.04716
2017/01/03 07:24:00,1.04711,1.04711,1.04661,1.04665,1.04716,1.04737,1.04712,1.04716
2017/01/03 07:25:00,1.04665,1.04684,1.0466,1.04677,1.04716,1.04721,1.04683,1.04719
2017/01/03 07:26:00,1.04677,1.04677,1.04669,1.04673,1.04719,1.04726,1.04719,1.04724
2017/01/03 07:27:00,1.04673,1.04694,1.04666,1.04666,1.04724,1.04729,1.0472,1.04721
2017/01/03 07:28:00,1.04666,1.04672,1.04653,1.04655,1.04721,1.04726,1.04708,1.04709
2017/01/03 07:29:00,1.04655,1.04662,1.04652,1.04662,1.04709,1.04717,1.04706,1.04717
2017/01/03 07:30:00,1.04662,1.04669,1.04653,1.04664,1.04717,1.04727,1.04708,1.04722
2017/01/03 07:31:00,1.04664,1.04666,1.04663,1.04664,1.04722,1.04725,1.04722,1.04724
2017/01/03 07:32:00,1.04664,1.04665,1.04663,1.04663,1.04724,1.04726,1.04724,1.04725
2017/01/03 07:33:00,1.04663,1.04667,1.04663,1.04664,1.04725,1.04729,1.04725,1.04726
2017/01/03 07:34:00,1.04664,1.04664,1.04663,1.04664,1.04726,1.04726,1.04724,1.04725
2017/01/03 07:35:00,1.04664,1.04666,1.04661,1.04663,1.04725,1.04725,1.04721,1.04725
2017/01/03 07:36:00,1.04663,1.04666,1.04663,1.04666,1.04725,1.04726,1.04724,1.04726
2017/01/03 07:37:00,1.04666,1.0467,1.04647,1.04655,1.04726,1.04728,1.04708,1.04715
2017/01/03 07:38:00,1.04655,1.04665,1.04655,1.04659,1.04715,1.04721,1.04715,1.04718
2017/01/03 07:39:00,1.04659,1.04661,1.04654,1.04658,1.04718,1.04718,1.0471,1.0471
2017/01/03 07:40:00,1.04658,1.0466,1.04631,1.04659,1.0471,1.04715,1.04688,1.04713
2017/01/03 07:41:00,1.04659,1.04661,1.04599,1.04636,1.04713,1.04713,1.04648,1.04692
2017/01/03 07:42:00,1.04636,1.04648,1.04636,1.04646,1.04692,1.04704,1.04691,1.04702
2017/01/03 07:43:00,1.04646,1.04649,1.04639,1.04646,1.04702,1.04703,1.04694,1.04702
2017/01/03 07:44:00,1.04646,1.04657,1.04642,1.04652,1.04702,1.04711,1.04696,1.04708
2017/01/03 07:45:00,1.04652,1.04658,1.04651,1.04654,1.04708,1.04717,1.04705,1.04713
2017/01/03 07:46:00,1.04654,1.04671,1.04654,1.0467,1.04713,1.04718,1.04709,1.04716
2017/01/03 07:47:00,1.0467,1.04682,1.04667,1.04673,1.04716,1.04729,1.04713,1.0472
2017/01/03 07:48:00,1.04673,1.04682,1.04671,1.04678,1.0472,1.04722,1.04714,1.04722
2017/01/03 07:49:00,1.04678,1.04693,1.04645,1.0465,1.04722,1.0473,1.04692,1.04693
2017/01/03 07:50:00,1.0465,1.04662,1.0465,1.04652,1.04693,1.04704,1.04691,1.04696
2017/01/03 07:51:00,1.04652,1.04662,1.0465,1.04662,1.04696,1.04705,1.04691,1.047
2017/01/03 07:52:00,1.04662,1.04662,1.04633,1.04638,1.047,1.047,1.04674,1.04681
2017/01/03 07:53:00,1.04638,1.04652,1.04638,1.04647,1.04681,1.04693,1.0468,1.04687
2017/01/03 07:54:00,1.04647,1.04647,1.04635,1.04645,1.04687,1.04687,1.04676,1.04685
2017/01/03 07:55:00,1.04645,1.04682,1.04637,1.04641,1.04685,1.047,1.04678,1.04681
2017/01/03 07:56:00,1.04641,1.04644,1.04628,1.04633,1.04681,1.04683,1.04671,1.04677
2017/01/03 07:57:00,1.04633,1.04635,1.04626,1.04632,1.04677,1.04678,1.0467,1.04674
2017/01/03 07:58:00,1.04632,1.04641,1.04614,1.04621,1.04674,1.0468,1.04656,1.04662
2017/01/03 07:59:00,1.04621,1.04645,1.04597,1.04612,1.04662,1.04663,1.04625,1.04645
2017/01/03 08:00:00,1.04612,1.04691,1.04612,1.04673,1.04645,1.04717,1.04644,1.04705
2017/01/03 08:01:00,1.04673,1.04708,1.04663,1.0469,1.04705,1.04734,1.04694,1.04725
2017/01/03 08:02:00,1.0469,1.04724,1.04668,1.04679,1.04725,1.04746,1.04687,1.04696
2017/01/03 08:03:00,1.04679,1.04679,1.04642,1.04662,1.04696,1.04703,1.04661,1.04697
