日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/17 07:00:00,1.05966,1.05971,1.05953,1.05971,1.06046,1.06051,1.06027,1.06051
2017/01/17 07:01:00,1.05971,1.05994,1.0597,1.05983,1.06051,1.06074,1.0605,1.06063
2017/01/17 07:02:00,1.05983,1.05993,1.05974,1.05979,1.06063,1.06073,1.06054,1.06059
2017/01/17 07:03:00,1.05979,1.0601,1.05979,1.06003,1.06059,1.0609,1.06043,1.06043
2017/01/17 07:04:00,1.06003,1.06004,1.06,1.06001,1.06043,1.06044,1.0604,1.06041
2017/01/17 07:05:00,1.06001,1.06002,1.05996,1.05996,1.06041,1.06042,1.06036,1.06036
2017/01/17 07:06:00,1.05996,1.06,1.05996,1.05999,1.06036,1.0604,1.06036,1.06039
2017/01/17 07:07:00,1.05999,1.05999,1.05996,1.05997,1.06039,1.06039,1.06036,1.06037
2017/01/17 07:08:00,1.05997,1.06002,1.05995,1.06001,1.06037,1.06042,1.06035,1.06041
2017/01/17 07:09:00,1.06001,1.06004,1.0598,1.0598,1.06041,1.06044,1.0602,1.0602
2017/01/17 07:10:00,1.0598,1.06013,1.0598,1.0601,1.0602,1.06027,1.06002,1.06015
2017/01/17 07:11:00,1.0601,1.06012,1.0601,1.06011,1.06015,1.06017,1.06015,1.06016
2017/01/17 07:12:00,1.06011,1.06012,1.06009,1.06012,1.06016,1.06017,1.06014,1.06017
2017/01/17 07:13:00,1.06012,1.06024,1.0601,1.06022,1.06017,1.06029,1.06015,1.06027
2017/01/17 07:14:00,1.06022,1.06022,1.06014,1.06018,1.06027,1.06027,1.06019,1.06023
2017/01/17 07:15:00,1.06018,1.0602,1.05986,1.05986,1.06023,1.06038,1.06008,1.06024
2017/01/17 07:16:00,1.05986,1.05991,1.05986,1.05991,1.06024,1.06032,1.06022,1.06032
2017/01/17 07:17:00,1.05991,1.05992,1.05985,1.05987,1.06032,1.06032,1.06021,1.06021
2017/01/17 07:18:00,1.05987,1.06027,1.05987,1.06003,1.06021,1.06038,1.06021,1.06034
2017/01/17 07:19:00,1.06003,1.06017,1.06002,1.06005,1.06034,1.06037,1.0602,1.06037
2017/01/17 07:20:00,1.06005,1.06018,1.06001,1.06001,1.06037,1.06039,1.06022,1.06039
2017/01/17 07:21:00,1.06001,1.06001,1.05999,1.05999,1.06039,1.06039,1.06037,1.06037
2017/01/17 07:22:00,1.05999,1.06016,1.05999,1.06016,1.06037,1.06039,1.06021,1.06021
2017/01/17 07:23:00,1.06016,1.06016,1.05997,1.06002,1.06021,1.0604,1.06021,1.06039
2017/01/17 07:24:00,1.06002,1.06003,1.05998,1.06003,1.06039,1.0604,1.06036,1.06038
2017/01/17 07:25:00,1.06003,1.06004,1.05998,1.06001,1.06038,1.06041,1.06032,1.06032
2017/01/17 07:26:00,1.06001,1.06026,1.05999,1.06025,1.06032,1.06048,1.0603,1.0603
2017/01/17 07:27:00,1.06025,1.06029,1.06025,1.06026,1.0603,1.06034,1.0603,1.06031
2017/01/17 07:28:00,1.06026,1.06027,1.06025,1.06025,1.06031,1.06032,1.0603,1.0603
2017/01/17 07:29:00,1.06025,1.06027,1.06024,1.06024,1.0603,1.06032,1.06029,1.06029
2017/01/17 07:30:00,1.06024,1.06027,1.05999,1.06024,1.06029,1.06043,1.06028,1.06029
2017/01/17 07:31:00,1.06024,1.06035,1.06016,1.06033,1.06029,1.0605,1.06027,1.06038
2017/01/17 07:32:00,1.06033,1.06035,1.06012,1.06013,1.06038,1.06053,1.06032,1.06046
2017/01/17 07:33:00,1.06013,1.06032,1.06013,1.06021,1.06046,1.06052,1.06034,1.06036
2017/01/17 07:34:00,1.06021,1.06038,1.06011,1.06015,1.06036,1.06052,1.06031,1.06049
2017/01/17 07:35:00,1.06015,1.06018,1.05998,1.06017,1.06049,1.06053,1.06032,1.06048
2017/01/17 07:36:00,1.06017,1.06019,1.05981,1.06017,1.06048,1.0605,1.06012,1.06022
2017/01/17 07:37:00,1.06017,1.06017,1.05978,1.05985,1.06022,1.06022,1.05996,1.06016
2017/01/17 07:38:00,1.05985,1.05987,1.05984,1.05986,1.06016,1.06018,1.06002,1.06017
2017/01/17 07:39:00,1.05986,1.05989,1.05984,1.05989,1.06017,1.06019,1.06002,1.06006
2017/01/17 07:40:00,1.05989,1.05997,1.05977,1.05992,1.06006,1.0602,1.05992,1.05997
2017/01/17 07:41:00,1.05992,1.05992,1.05989,1.0599,1.05997,1.05997,1.05994,1.05995
2017/01/17 07:42:00,1.0599,1.0599,1.05971,1.05972,1.05995,1.05995,1.05988,1.05989
2017/01/17 07:43:00,1.05972,1.05977,1.05969,1.05972,1.05989,1.06003,1.05988,1.05989
2017/01/17 07:44:00,1.05972,1.05988,1.0597,1.05971,1.05989,1.06006,1.05987,1.05988
2017/01/17 07:45:00,1.05971,1.05974,1.05968,1.05969,1.05988,1.06005,1.05986,1.05986
2017/01/17 07:46:00,1.05969,1.0597,1.05969,1.05969,1.05986,1.05987,1.05986,1.05986
2017/01/17 07:47:00,1.05969,1.05971,1.05967,1.05969,1.05986,1.06002,1.05985,1.06
2017/01/17 07:48:00,1.05969,1.05971,1.05965,1.05966,1.06,1.06001,1.05983,1.05983
2017/01/17 07:49:00,1.05966,1.05989,1.05964,1.05987,1.05983,1.05997,1.05983,1.05992
2017/01/17 07:50:00,1.05987,1.05988,1.05968,1.05969,1.05992,1.06004,1.05985,1.05986
2017/01/17 07:51:00,1.05969,1.0597,1.05966,1.05969,1.05986,1.06,1.05985,1.05986
2017/01/17 07:52:00,1.05969,1.05971,1.05968,1.05971,1.05986,1.06001,1.05986,1.05988
2017/01/17 07:53:00,1.05971,1.05971,1.05969,1.05971,1.05988,1.06001,1.05987,1.05987
2017/01/17 07:54:00,1.05971,1.05972,1.05969,1.05971,1.05987,1.05989,1.05986,1.05987
2017/01/17 07:55:00,1.05971,1.05973,1.05969,1.05972,1.05987,1.06001,1.05987,1.05988
2017/01/17 07:56:00,1.05972,1.05972,1.05968,1.05971,1.05988,1.06002,1.05986,1.05988
2017/01/17 07:57:00,1.05971,1.05972,1.05967,1.0597,1.05988,1.06,1.05985,1.05986
2017/01/17 07:58:00,1.0597,1.0597,1.05966,1.05966,1.05986,1.05986,1.05983,1.05983
2017/01/17 07:59:00,1.05966,1.05969,1.05965,1.05968,1.05983,1.05997,1.05983,1.05985
2017/01/17 08:00:00,1.05968,1.06005,1.05968,1.06002,1.05985,1.0601,1.05983,1.06007
2017/01/17 08:01:00,1.06002,1.06027,1.05994,1.0602,1.06007,1.06032,1.06007,1.06025
2017/01/17 08:02:00,1.0602,1.0602,1.06007,1.06019,1.06025,1.06025,1.0602,1.06024
2017/01/17 08:03:00,1.06019,1.06032,1.06019,1.06031,1.06024,1.06037,1.06024,1.06036
2017/01/17 08:04:00,1.06031,1.06036,1.06027,1.06036,1.06036,1.06041,1.06032,1.06041
