日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/12 07:00:00,1.05802,1.05808,1.05797,1.05799,1.05844,1.05849,1.05842,1.05848
2017/01/12 07:01:00,1.05799,1.05799,1.05793,1.05795,1.05848,1.05848,1.05837,1.05839
2017/01/12 07:02:00,1.05795,1.05796,1.0579,1.05795,1.05839,1.0584,1.05834,1.05839
2017/01/12 07:03:00,1.05795,1.05799,1.05794,1.05795,1.05839,1.05847,1.05839,1.05844
2017/01/12 07:04:00,1.05795,1.05795,1.05794,1.05794,1.05844,1.05844,1.05843,1.05844
2017/01/12 07:05:00,1.05794,1.05794,1.05768,1.05789,1.05844,1.05844,1.05828,1.05838
2017/01/12 07:06:00,1.05789,1.05799,1.05789,1.05795,1.05838,1.0584,1.05836,1.05837
2017/01/12 07:07:00,1.05795,1.058,1.05794,1.05799,1.05837,1.05843,1.05837,1.05843
2017/01/12 07:08:00,1.05799,1.05804,1.05799,1.05803,1.05843,1.05844,1.05841,1.05843
2017/01/12 07:09:00,1.05803,1.05805,1.05802,1.05803,1.05843,1.05845,1.05842,1.05843
2017/01/12 07:10:00,1.05803,1.05806,1.058,1.05806,1.05843,1.05844,1.05839,1.05844
2017/01/12 07:11:00,1.05806,1.05808,1.058,1.05808,1.05844,1.05844,1.05839,1.05843
2017/01/12 07:12:00,1.05808,1.05811,1.05803,1.0581,1.05843,1.05845,1.05838,1.05845
2017/01/12 07:13:00,1.0581,1.05816,1.05803,1.05813,1.05845,1.05846,1.05831,1.05845
2017/01/12 07:14:00,1.05813,1.05837,1.05813,1.05834,1.05845,1.05849,1.05836,1.05839
2017/01/12 07:15:00,1.05834,1.05837,1.05833,1.05837,1.05839,1.05842,1.05838,1.05842
2017/01/12 07:16:00,1.05837,1.05838,1.05832,1.05832,1.05842,1.05843,1.05837,1.05837
2017/01/12 07:17:00,1.05832,1.05833,1.05821,1.05821,1.05837,1.05838,1.05836,1.05836
2017/01/12 07:18:00,1.05821,1.05833,1.05818,1.05833,1.05836,1.05838,1.05834,1.05838
2017/01/12 07:19:00,1.05833,1.05833,1.05821,1.05832,1.05838,1.05838,1.05836,1.05837
2017/01/12 07:20:00,1.05832,1.05832,1.05822,1.05822,1.05837,1.05838,1.05835,1.05837
2017/01/12 07:21:00,1.05822,1.05833,1.0582,1.05822,1.05837,1.05838,1.05836,1.05838
2017/01/12 07:22:00,1.05822,1.05833,1.05819,1.0582,1.05838,1.05838,1.05835,1.05836
2017/01/12 07:23:00,1.0582,1.05832,1.05819,1.05822,1.05836,1.05838,1.05834,1.05838
2017/01/12 07:24:00,1.05822,1.05833,1.05821,1.05821,1.05838,1.05838,1.05836,1.05836
