日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/06 07:00:00,84.589,84.639,84.581,84.639,84.719,84.769,84.709,84.769
2017/01/06 07:01:00,84.639,84.639,84.592,84.605,84.769,84.769,84.722,84.735
2017/01/06 07:02:00,84.605,84.605,84.576,84.583,84.735,84.735,84.706,84.713
2017/01/06 07:03:00,84.583,84.631,84.583,84.617,84.713,84.741,84.713,84.727
2017/01/06 07:04:00,84.617,84.63,84.614,84.614,84.727,84.728,84.714,84.714
2017/01/06 07:05:00,84.614,84.626,84.614,84.624,84.714,84.72,84.713,84.719
2017/01/06 07:06:00,84.624,84.629,84.621,84.623,84.719,84.724,84.715,84.719
2017/01/06 07:07:00,84.623,84.645,84.618,84.641,84.719,84.735,84.713,84.735
2017/01/06 07:08:00,84.641,84.641,84.619,84.627,84.735,84.735,84.706,84.708
2017/01/06 07:09:00,84.627,84.66,84.617,84.635,84.708,84.728,84.701,84.721
2017/01/06 07:10:00,84.635,84.637,84.628,84.629,84.721,84.722,84.711,84.711
2017/01/06 07:11:00,84.629,84.637,84.627,84.635,84.711,84.721,84.71,84.72
2017/01/06 07:12:00,84.635,84.654,84.631,84.644,84.72,84.737,84.72,84.733
2017/01/06 07:13:00,84.644,84.656,84.644,84.65,84.733,84.741,84.716,84.717
2017/01/06 07:14:00,84.65,84.661,84.64,84.64,84.717,84.739,84.717,84.72
2017/01/06 07:15:00,84.64,84.65,84.636,84.637,84.72,84.724,84.707,84.707
2017/01/06 07:16:00,84.637,84.652,84.629,84.649,84.707,84.72,84.7,84.72
2017/01/06 07:17:00,84.649,84.654,84.648,84.653,84.72,84.723,84.715,84.72
2017/01/06 07:18:00,84.653,84.674,84.643,84.655,84.72,84.723,84.677,84.715
2017/01/06 07:19:00,84.655,84.694,84.648,84.676,84.715,84.729,84.7,84.729
2017/01/06 07:20:00,84.676,84.719,84.672,84.716,84.729,84.732,84.706,84.723
2017/01/06 07:21:00,84.716,84.717,84.679,84.679,84.723,84.737,84.713,84.737
2017/01/06 07:22:00,84.679,84.711,84.677,84.686,84.737,84.744,84.71,84.744
2017/01/06 07:23:00,84.686,84.715,84.678,84.692,84.744,84.755,84.722,84.748
2017/01/06 07:24:00,84.692,84.711,84.686,84.702,84.748,84.756,84.715,84.726
2017/01/06 07:25:00,84.702,84.72,84.696,84.72,84.726,84.75,84.721,84.727
2017/01/06 07:26:00,84.72,84.73,84.703,84.715,84.727,84.759,84.722,84.722
2017/01/06 07:27:00,84.715,84.716,84.681,84.682,84.722,84.723,84.706,84.707
2017/01/06 07:28:00,84.682,84.703,84.673,84.7,84.707,84.73,84.701,84.707
2017/01/06 07:29:00,84.7,84.703,84.699,84.702,84.707,84.71,84.706,84.709
2017/01/06 07:30:00,84.702,84.711,84.7,84.704,84.709,84.718,84.707,84.711
2017/01/06 07:31:00,84.704,84.706,84.699,84.704,84.711,84.713,84.706,84.711
2017/01/06 07:32:00,84.704,84.711,84.689,84.698,84.711,84.718,84.696,84.705
2017/01/06 07:33:00,84.698,84.698,84.635,84.653,84.705,84.705,84.66,84.66
2017/01/06 07:34:00,84.653,84.657,84.631,84.632,84.66,84.664,84.638,84.639
2017/01/06 07:35:00,84.632,84.668,84.628,84.667,84.639,84.675,84.635,84.674
2017/01/06 07:36:00,84.667,84.671,84.661,84.662,84.674,84.678,84.668,84.669
2017/01/06 07:37:00,84.662,84.699,84.652,84.672,84.669,84.731,84.659,84.679
2017/01/06 07:38:00,84.672,84.703,84.664,84.695,84.679,84.712,84.671,84.702
2017/01/06 07:39:00,84.695,84.707,84.686,84.687,84.702,84.714,84.693,84.694
2017/01/06 07:40:00,84.687,84.706,84.687,84.705,84.694,84.713,84.694,84.712
2017/01/06 07:41:00,84.705,84.717,84.688,84.703,84.712,84.724,84.695,84.71
2017/01/06 07:42:00,84.703,84.76,84.672,84.76,84.71,84.797,84.703,84.767
2017/01/06 07:43:00,84.76,84.765,84.716,84.728,84.767,84.772,84.723,84.735
2017/01/06 07:44:00,84.728,84.739,84.72,84.723,84.735,84.746,84.727,84.73
2017/01/06 07:45:00,84.723,84.73,84.708,84.708,84.73,84.737,84.715,84.715
2017/01/06 07:46:00,84.708,84.751,84.701,84.728,84.715,84.785,84.708,84.735
2017/01/06 07:47:00,84.728,84.739,84.726,84.739,84.735,84.746,84.733,84.746
2017/01/06 07:48:00,84.739,84.749,84.735,84.74,84.746,84.756,84.742,84.747
2017/01/06 07:49:00,84.74,84.743,84.726,84.726,84.747,84.75,84.733,84.733
2017/01/06 07:50:00,84.726,84.738,84.723,84.734,84.733,84.745,84.73,84.741
2017/01/06 07:51:00,84.734,84.734,84.717,84.726,84.741,84.741,84.724,84.733
2017/01/06 07:52:00,84.726,84.737,84.722,84.731,84.733,84.744,84.729,84.738
2017/01/06 07:53:00,84.731,84.736,84.721,84.724,84.738,84.743,84.728,84.731
2017/01/06 07:54:00,84.724,84.732,84.718,84.718,84.731,84.739,84.725,84.725
2017/01/06 07:55:00,84.718,84.736,84.716,84.729,84.725,84.743,84.723,84.736
2017/01/06 07:56:00,84.729,84.746,84.727,84.734,84.736,84.753,84.734,84.741
2017/01/06 07:57:00,84.734,84.741,84.722,84.724,84.741,84.748,84.729,84.731
2017/01/06 07:58:00,84.724,84.726,84.692,84.694,84.731,84.733,84.699,84.701
2017/01/06 07:59:00,84.694,84.717,84.687,84.711,84.701,84.724,84.694,84.718
2017/01/06 08:00:00,84.711,84.745,84.708,84.743,84.718,84.763,84.715,84.75
2017/01/06 08:01:00,84.743,84.748,84.728,84.734,84.75,84.755,84.735,84.741
2017/01/06 08:02:00,84.734,84.75,84.729,84.749,84.741,84.757,84.736,84.756
2017/01/06 08:03:00,84.749,84.762,84.748,84.762,84.756,84.769,84.755,84.769
2017/01/06 08:04:00,84.762,84.766,84.759,84.759,84.769,84.773,84.766,84.766
2017/01/06 08:05:00,84.759,84.762,84.751,84.756,84.766,84.769,84.758,84.763
2017/01/06 08:06:00,84.756,84.761,84.751,84.758,84.763,84.768,84.758,84.765
2017/01/06 08:07:00,84.758,84.76,84.756,84.756,84.765,84.767,84.763,84.763
2017/01/06 08:08:00,84.756,84.76,84.756,84.758,84.763,84.767,84.763,84.765
2017/01/06 08:09:00,84.758,84.767,84.753,84.761,84.765,84.774,84.76,84.768
2017/01/06 08:10:00,84.761,84.767,84.756,84.76,84.768,84.774,84.763,84.767
2017/01/06 08:11:00,84.76,84.764,84.756,84.757,84.767,84.771,84.763,84.764
2017/01/06 08:12:00,84.757,84.769,84.756,84.768,84.764,84.776,84.763,84.775
2017/01/06 08:13:00,84.768,84.768,84.736,84.742,84.775,84.775,84.743,84.749
2017/01/06 08:14:00,84.742,84.748,84.733,84.746,84.749,84.755,84.74,84.753
2017/01/06 08:15:00,84.746,84.759,84.736,84.759,84.753,84.766,84.743,84.766
2017/01/06 08:16:00,84.759,84.76,84.737,84.741,84.766,84.767,84.744,84.748
2017/01/06 08:17:00,84.741,84.742,84.72,84.72,84.748,84.749,84.727,84.727
2017/01/06 08:18:00,84.72,84.723,84.713,84.72,84.727,84.73,84.72,84.727
2017/01/06 08:19:00,84.72,84.722,84.708,84.717,84.727,84.729,84.715,84.724
2017/01/06 08:20:00,84.717,84.717,84.698,84.703,84.724,84.724,84.705,84.71
2017/01/06 08:21:00,84.703,84.72,84.703,84.72,84.71,84.727,84.71,84.727
2017/01/06 08:22:00,84.72,84.724,84.698,84.702,84.727,84.731,84.705,84.709
2017/01/06 08:23:00,84.702,84.717,84.681,84.683,84.709,84.724,84.688,84.69
2017/01/06 08:24:00,84.683,84.7,84.682,84.699,84.69,84.707,84.689,84.706
2017/01/06 08:25:00,84.699,84.704,84.687,84.69,84.706,84.711,84.694,84.697
2017/01/06 08:26:00,84.69,84.71,84.689,84.699,84.697,84.717,84.696,84.706
2017/01/06 08:27:00,84.699,84.703,84.694,84.696,84.706,84.71,84.701,84.703
2017/01/06 08:28:00,84.696,84.7,84.693,84.693,84.703,84.707,84.7,84.7
2017/01/06 08:29:00,84.693,84.698,84.681,84.682,84.7,84.705,84.688,84.689
2017/01/06 08:30:00,84.682,84.682,84.665,84.675,84.689,84.689,84.672,84.682
2017/01/06 08:31:00,84.675,84.691,84.672,84.689,84.682,84.698,84.679,84.696
2017/01/06 08:32:00,84.689,84.709,84.689,84.7,84.696,84.716,84.696,84.707
2017/01/06 08:33:00,84.7,84.717,84.7,84.709,84.707,84.724,84.707,84.716
2017/01/06 08:34:00,84.709,84.71,84.703,84.709,84.716,84.717,84.71,84.716
2017/01/06 08:35:00,84.709,84.718,84.708,84.715,84.716,84.725,84.715,84.722
2017/01/06 08:36:00,84.715,84.717,84.709,84.711,84.722,84.724,84.716,84.718
2017/01/06 08:37:00,84.711,84.722,84.709,84.722,84.718,84.729,84.716,84.729
2017/01/06 08:38:00,84.722,84.722,84.704,84.707,84.729,84.729,84.711,84.714
2017/01/06 08:39:00,84.707,84.708,84.693,84.693,84.714,84.715,84.7,84.7
2017/01/06 08:40:00,84.693,84.699,84.628,84.647,84.7,84.706,84.635,84.654
2017/01/06 08:41:00,84.647,84.658,84.63,84.643,84.654,84.665,84.637,84.65
2017/01/06 08:42:00,84.643,84.667,84.64,84.649,84.65,84.674,84.647,84.656
2017/01/06 08:43:00,84.649,84.674,84.649,84.672,84.656,84.681,84.656,84.679
2017/01/06 08:44:00,84.672,84.672,84.577,84.613,84.679,84.679,84.584,84.62
2017/01/06 08:45:00,84.613,84.633,84.6,84.611,84.62,84.64,84.607,84.618
2017/01/06 08:46:00,84.611,84.627,84.601,84.615,84.618,84.634,84.608,84.622
2017/01/06 08:47:00,84.615,84.619,84.575,84.619,84.622,84.626,84.582,84.626
2017/01/06 08:48:00,84.619,84.639,84.616,84.631,84.626,84.646,84.623,84.638
2017/01/06 08:49:00,84.631,84.658,84.613,84.644,84.638,84.665,84.62,84.651
2017/01/06 08:50:00,84.644,84.65,84.628,84.636,84.651,84.657,84.635,84.643
2017/01/06 08:51:00,84.636,84.681,84.636,84.643,84.643,84.688,84.643,84.65
2017/01/06 08:52:00,84.643,84.657,84.63,84.653,84.65,84.664,84.637,84.66
2017/01/06 08:53:00,84.653,84.657,84.616,84.639,84.66,84.664,84.623,84.646
2017/01/06 08:54:00,84.639,84.649,84.634,84.635,84.646,84.656,84.641,84.642
2017/01/06 08:55:00,84.635,84.635,84.587,84.605,84.642,84.642,84.594,84.612
2017/01/06 08:56:00,84.605,84.605,84.57,84.575,84.612,84.612,84.577,84.582
2017/01/06 08:57:00,84.575,84.6,84.57,84.58,84.582,84.607,84.577,84.587
2017/01/06 08:58:00,84.58,84.607,84.579,84.599,84.587,84.614,84.586,84.606
2017/01/06 08:59:00,84.599,84.623,84.593,84.623,84.606,84.63,84.6,84.63
2017/01/06 09:00:00,84.623,84.623,84.579,84.597,84.63,84.63,84.586,84.604
2017/01/06 09:01:00,84.597,84.603,84.562,84.597,84.604,84.61,84.569,84.604
