日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/06 07:00:00,.73354,.73374,.7334,.73374,.73424,.73438,.734,.73438
2017/01/06 07:01:00,.73374,.73379,.73342,.73348,.73438,.73442,.73425,.7343
2017/01/06 07:02:00,.73348,.73353,.73348,.73353,.7343,.73435,.7343,.73435
2017/01/06 07:03:00,.73353,.73371,.73351,.73357,.73435,.73441,.73433,.7344
2017/01/06 07:04:00,.73357,.73368,.73357,.73368,.7344,.7344,.73432,.73434
2017/01/06 07:05:00,.73368,.73381,.73368,.73379,.73434,.73441,.73432,.73439
2017/01/06 07:06:00,.73379,.73381,.73379,.73381,.73439,.73441,.73439,.73441
2017/01/06 07:07:00,.73381,.7339,.73376,.73389,.73441,.7345,.73436,.73449
2017/01/06 07:08:00,.73389,.73394,.73384,.73384,.73449,.73449,.7343,.73444
2017/01/06 07:09:00,.73384,.73384,.73372,.73374,.73444,.73444,.73419,.73434
2017/01/06 07:10:00,.73374,.73401,.73374,.73401,.73434,.73434,.73409,.73412
2017/01/06 07:11:00,.73401,.73411,.73392,.73399,.73412,.73445,.73412,.73445
2017/01/06 07:12:00,.73399,.73425,.73399,.73424,.73445,.73453,.73426,.73435
2017/01/06 07:13:00,.73424,.73431,.73424,.73431,.73435,.73442,.73435,.73442
2017/01/06 07:14:00,.73431,.73431,.73417,.73418,.73442,.73442,.73428,.73429
2017/01/06 07:15:00,.73418,.73421,.73407,.73407,.73429,.73432,.73418,.73418
2017/01/06 07:16:00,.73407,.73417,.73405,.73416,.73418,.73428,.73416,.73427
2017/01/06 07:17:00,.73416,.73416,.73411,.73411,.73427,.73427,.73422,.73422
2017/01/06 07:18:00,.73411,.73417,.73406,.73415,.73422,.73428,.73417,.73426
2017/01/06 07:19:00,.73415,.73427,.73409,.73426,.73426,.73438,.7342,.73437
2017/01/06 07:20:00,.73426,.73428,.73423,.73428,.73437,.73439,.73434,.73439
2017/01/06 07:21:00,.73428,.73429,.7342,.7342,.73439,.7344,.73431,.73431
2017/01/06 07:22:00,.7342,.7342,.73414,.73418,.73431,.73431,.73425,.73429
2017/01/06 07:23:00,.73418,.73427,.73417,.73423,.73429,.73438,.73428,.73434
2017/01/06 07:24:00,.73423,.73423,.73411,.73413,.73434,.73434,.73422,.73424
2017/01/06 07:25:00,.73413,.73417,.73413,.73417,.73424,.73428,.73424,.73428
2017/01/06 07:26:00,.73417,.73418,.73411,.73411,.73428,.73429,.73422,.73422
2017/01/06 07:27:00,.73411,.73411,.73403,.73403,.73422,.73422,.73414,.73414
2017/01/06 07:28:00,.73403,.73404,.73401,.73404,.73414,.73415,.73412,.73415
2017/01/06 07:29:00,.73404,.73405,.73404,.73404,.73415,.73416,.73415,.73415
2017/01/06 07:30:00,.73404,.73407,.73402,.73403,.73415,.73418,.73413,.73414
2017/01/06 07:31:00,.73403,.73404,.73402,.73404,.73414,.73415,.73413,.73415
2017/01/06 07:32:00,.73404,.7341,.73398,.73405,.73415,.73421,.73409,.73416
2017/01/06 07:33:00,.73405,.73407,.73405,.73407,.73416,.73418,.73416,.73418
2017/01/06 07:34:00,.73407,.73407,.73398,.73402,.73418,.73418,.73409,.73413
2017/01/06 07:35:00,.73402,.73412,.73395,.73411,.73413,.73423,.73406,.73422
2017/01/06 07:36:00,.73411,.73411,.73408,.73408,.73422,.73422,.73419,.73419
2017/01/06 07:37:00,.73408,.7341,.73402,.73408,.73419,.73421,.73413,.73419
2017/01/06 07:38:00,.73408,.73414,.73395,.73409,.73419,.73425,.73406,.7342
2017/01/06 07:39:00,.73409,.73414,.73406,.73407,.7342,.73425,.73417,.73418
2017/01/06 07:40:00,.73407,.73408,.73403,.73404,.73418,.73419,.73414,.73415
2017/01/06 07:41:00,.73404,.7341,.73402,.73403,.73415,.73421,.73413,.73414
2017/01/06 07:42:00,.73403,.73409,.73399,.73408,.73414,.7342,.7341,.73419
2017/01/06 07:43:00,.73408,.73409,.73388,.73402,.73419,.7342,.73399,.73413
2017/01/06 07:44:00,.73402,.73406,.73396,.73398,.73413,.73417,.73407,.73409
2017/01/06 07:45:00,.73398,.73398,.73383,.73383,.73409,.73409,.73394,.73394
2017/01/06 07:46:00,.73383,.73394,.73383,.73392,.73394,.73405,.73394,.73403
2017/01/06 07:47:00,.73392,.73393,.7339,.73393,.73403,.73404,.73401,.73404
2017/01/06 07:48:00,.73393,.73401,.7339,.73399,.73404,.73412,.73401,.7341
2017/01/06 07:49:00,.73399,.73399,.73385,.73389,.7341,.7341,.73396,.734
2017/01/06 07:50:00,.73389,.734,.73387,.73393,.734,.73411,.73398,.73404
2017/01/06 07:51:00,.73393,.73397,.7339,.73396,.73404,.73408,.73401,.73407
2017/01/06 07:52:00,.73396,.73402,.73392,.73398,.73407,.73413,.73403,.73409
2017/01/06 07:53:00,.73398,.734,.73393,.73398,.73409,.73411,.73404,.73409
2017/01/06 07:54:00,.73398,.73401,.73389,.73391,.73409,.73412,.734,.73402
2017/01/06 07:55:00,.73391,.73405,.73391,.73401,.73402,.73416,.73402,.73412
2017/01/06 07:56:00,.73401,.73405,.73396,.73402,.73412,.73416,.73407,.73413
2017/01/06 07:57:00,.73402,.73404,.73388,.73388,.73413,.73415,.73399,.73399
2017/01/06 07:58:00,.73388,.73389,.73362,.73363,.73399,.734,.73373,.73374
2017/01/06 07:59:00,.73363,.73383,.73363,.7338,.73374,.73394,.73374,.73391
2017/01/06 08:00:00,.7338,.73384,.73372,.73377,.73391,.73395,.73383,.73388
2017/01/06 08:01:00,.73377,.73379,.73371,.73371,.73388,.7339,.73382,.73382
2017/01/06 08:02:00,.73371,.73392,.73368,.73392,.73382,.73403,.73379,.73403
2017/01/06 08:03:00,.73392,.73405,.73392,.73402,.73403,.73416,.73403,.73413
2017/01/06 08:04:00,.73402,.73403,.73399,.73399,.73413,.73414,.7341,.7341
2017/01/06 08:05:00,.73399,.73402,.73399,.73402,.7341,.73413,.7341,.73413
2017/01/06 08:06:00,.73402,.73405,.73401,.73402,.73413,.73416,.73412,.73413
2017/01/06 08:07:00,.73402,.73403,.73401,.73402,.73413,.73414,.73412,.73413
2017/01/06 08:08:00,.73402,.73404,.73402,.73403,.73413,.73415,.73413,.73414
2017/01/06 08:09:00,.73403,.73411,.73403,.73408,.73414,.73422,.73414,.73419
2017/01/06 08:10:00,.73408,.73409,.73404,.73408,.73419,.7342,.73415,.73419
2017/01/06 08:11:00,.73408,.7341,.73403,.73404,.73419,.73421,.73414,.73415
2017/01/06 08:12:00,.73404,.73411,.73404,.73411,.73415,.73422,.73415,.73422
2017/01/06 08:13:00,.73411,.73411,.73406,.73408,.73422,.73422,.73417,.73419
2017/01/06 08:14:00,.73408,.73409,.73406,.73407,.73419,.7342,.73417,.73418
2017/01/06 08:15:00,.73407,.7341,.73404,.73408,.73418,.73421,.73415,.73419
2017/01/06 08:16:00,.73408,.73411,.73406,.7341,.73419,.73422,.73417,.73421
2017/01/06 08:17:00,.7341,.73411,.73409,.73411,.73421,.73422,.7342,.73422
2017/01/06 08:18:00,.73411,.73412,.73409,.73409,.73422,.73423,.7342,.7342
2017/01/06 08:19:00,.73409,.7341,.73403,.73407,.7342,.73421,.73414,.73418
2017/01/06 08:20:00,.73407,.73407,.73402,.73403,.73418,.73418,.73413,.73414
2017/01/06 08:21:00,.73403,.73416,.73403,.73414,.73414,.73427,.73414,.73425
2017/01/06 08:22:00,.73414,.73422,.73414,.73417,.73425,.73433,.73425,.73428
2017/01/06 08:23:00,.73417,.73434,.73417,.73434,.73428,.73445,.73428,.73445
2017/01/06 08:24:00,.73434,.73437,.73415,.73422,.73445,.73448,.73426,.73433
