日時,始値(BID),高値(BID),安値(BID),終値(BID),始値(ASK),高値(ASK),安値(ASK),終値(ASK)
2017/01/12 07:00:00,87.553,87.553,87.494,87.496,87.593,87.618,87.584,87.586
2017/01/12 07:01:00,87.496,87.512,87.495,87.512,87.586,87.602,87.586,87.602
2017/01/12 07:02:00,87.512,87.528,87.512,87.528,87.602,87.618,87.602,87.618
2017/01/12 07:03:00,87.528,87.535,87.517,87.522,87.618,87.625,87.607,87.612
2017/01/12 07:04:00,87.522,87.55,87.495,87.52,87.612,87.617,87.566,87.61
2017/01/12 07:05:00,87.52,87.548,87.52,87.529,87.61,87.621,87.588,87.619
2017/01/12 07:06:00,87.529,87.529,87.479,87.483,87.619,87.619,87.569,87.573
2017/01/12 07:07:00,87.483,87.52,87.478,87.519,87.573,87.573,87.544,87.559
2017/01/12 07:08:00,87.519,87.519,87.467,87.468,87.559,87.577,87.544,87.558
2017/01/12 07:09:00,87.468,87.471,87.46,87.464,87.558,87.561,87.55,87.554
2017/01/12 07:10:00,87.464,87.504,87.464,87.501,87.554,87.554,87.505,87.537
2017/01/12 07:11:00,87.501,87.505,87.498,87.499,87.537,87.539,87.533,87.536
2017/01/12 07:12:00,87.499,87.502,87.495,87.502,87.536,87.542,87.513,87.538
2017/01/12 07:13:00,87.502,87.539,87.493,87.538,87.538,87.576,87.519,87.555
2017/01/12 07:14:00,87.538,87.538,87.492,87.526,87.555,87.571,87.546,87.571
2017/01/12 07:15:00,87.526,87.527,87.498,87.513,87.571,87.574,87.544,87.544
2017/01/12 07:16:00,87.513,87.54,87.509,87.54,87.544,87.576,87.542,87.576
2017/01/12 07:17:00,87.54,87.594,87.534,87.59,87.576,87.639,87.57,87.633
2017/01/12 07:18:00,87.59,87.593,87.502,87.541,87.633,87.635,87.562,87.581
2017/01/12 07:19:00,87.541,87.557,87.536,87.547,87.581,87.59,87.568,87.582
2017/01/12 07:20:00,87.547,87.574,87.529,87.572,87.582,87.616,87.558,87.606
2017/01/12 07:21:00,87.572,87.573,87.509,87.534,87.606,87.607,87.57,87.57
2017/01/12 07:22:00,87.534,87.577,87.518,87.57,87.57,87.62,87.569,87.612
2017/01/12 07:23:00,87.57,87.57,87.564,87.569,87.612,87.612,87.605,87.608
2017/01/12 07:24:00,87.569,87.57,87.566,87.566,87.608,87.61,87.603,87.603
2017/01/12 07:25:00,87.566,87.573,87.566,87.572,87.603,87.614,87.603,87.604
2017/01/12 07:26:00,87.572,87.584,87.572,87.581,87.604,87.625,87.604,87.622
2017/01/12 07:27:00,87.581,87.591,87.578,87.588,87.622,87.626,87.614,87.619
2017/01/12 07:28:00,87.588,87.616,87.578,87.611,87.619,87.659,87.619,87.649
2017/01/12 07:29:00,87.611,87.617,87.609,87.617,87.649,87.655,87.645,87.649
2017/01/12 07:30:00,87.617,87.63,87.616,87.63,87.649,87.663,87.645,87.647
2017/01/12 07:31:00,87.63,87.641,87.618,87.627,87.647,87.672,87.644,87.659
2017/01/12 07:32:00,87.627,87.639,87.612,87.625,87.659,87.665,87.645,87.658
2017/01/12 07:33:00,87.625,87.627,87.612,87.612,87.658,87.658,87.643,87.643
2017/01/12 07:34:00,87.612,87.613,87.587,87.604,87.643,87.646,87.62,87.638
2017/01/12 07:35:00,87.604,87.617,87.582,87.593,87.638,87.649,87.599,87.61
2017/01/12 07:36:00,87.593,87.6,87.572,87.576,87.61,87.631,87.589,87.593
2017/01/12 07:37:00,87.576,87.594,87.56,87.564,87.593,87.625,87.577,87.581
2017/01/12 07:38:00,87.564,87.589,87.56,87.586,87.581,87.621,87.578,87.603
2017/01/12 07:39:00,87.586,87.593,87.582,87.592,87.603,87.626,87.6,87.624
2017/01/12 07:40:00,87.592,87.599,87.556,87.592,87.624,87.633,87.579,87.623
2017/01/12 07:41:00,87.592,87.596,87.56,87.576,87.623,87.628,87.577,87.606
2017/01/12 07:42:00,87.576,87.603,87.565,87.586,87.606,87.635,87.582,87.619
2017/01/12 07:43:00,87.586,87.604,87.569,87.598,87.619,87.637,87.602,87.63
2017/01/12 07:44:00,87.598,87.603,87.582,87.582,87.63,87.636,87.615,87.615
2017/01/12 07:45:00,87.582,87.589,87.576,87.585,87.615,87.621,87.609,87.617
2017/01/12 07:46:00,87.585,87.592,87.584,87.585,87.617,87.625,87.617,87.617
2017/01/12 07:47:00,87.585,87.596,87.584,87.596,87.617,87.628,87.616,87.628
2017/01/12 07:48:00,87.596,87.609,87.579,87.581,87.628,87.641,87.601,87.613
2017/01/12 07:49:00,87.581,87.608,87.564,87.597,87.613,87.636,87.582,87.629
2017/01/12 07:50:00,87.597,87.617,87.597,87.616,87.629,87.648,87.625,87.647
2017/01/12 07:51:00,87.616,87.619,87.573,87.582,87.647,87.651,87.605,87.615
2017/01/12 07:52:00,87.582,87.601,87.538,87.543,87.615,87.634,87.567,87.574
2017/01/12 07:53:00,87.543,87.569,87.536,87.554,87.574,87.602,87.567,87.586
2017/01/12 07:54:00,87.554,87.572,87.553,87.565,87.586,87.604,87.585,87.598
2017/01/12 07:55:00,87.565,87.567,87.55,87.55,87.598,87.598,87.577,87.581
2017/01/12 07:56:00,87.55,87.552,87.542,87.542,87.581,87.583,87.565,87.575
2017/01/12 07:57:00,87.542,87.542,87.516,87.53,87.575,87.575,87.549,87.562
2017/01/12 07:58:00,87.53,87.53,87.51,87.52,87.562,87.566,87.55,87.561
2017/01/12 07:59:00,87.52,87.548,87.517,87.547,87.561,87.589,87.558,87.564
2017/01/12 08:00:00,87.547,87.573,87.546,87.566,87.564,87.59,87.563,87.583
2017/01/12 08:01:00,87.566,87.567,87.545,87.552,87.583,87.584,87.562,87.569
2017/01/12 08:02:00,87.552,87.552,87.529,87.54,87.569,87.569,87.546,87.557
2017/01/12 08:03:00,87.54,87.541,87.523,87.536,87.557,87.558,87.54,87.553
2017/01/12 08:04:00,87.536,87.564,87.535,87.562,87.553,87.581,87.552,87.579
2017/01/12 08:05:00,87.562,87.562,87.551,87.555,87.579,87.579,87.568,87.572
2017/01/12 08:06:00,87.555,87.556,87.538,87.546,87.572,87.573,87.555,87.563
2017/01/12 08:07:00,87.546,87.549,87.539,87.539,87.563,87.566,87.556,87.556
2017/01/12 08:08:00,87.539,87.554,87.536,87.554,87.556,87.571,87.553,87.571
2017/01/12 08:09:00,87.554,87.554,87.545,87.549,87.571,87.571,87.562,87.566
2017/01/12 08:10:00,87.549,87.558,87.543,87.543,87.566,87.575,87.56,87.56
2017/01/12 08:11:00,87.543,87.552,87.537,87.542,87.56,87.569,87.554,87.559
2017/01/12 08:12:00,87.542,87.546,87.536,87.545,87.559,87.563,87.553,87.562
2017/01/12 08:13:00,87.545,87.555,87.543,87.554,87.562,87.572,87.56,87.571
2017/01/12 08:14:00,87.554,87.554,87.537,87.541,87.571,87.571,87.554,87.558
2017/01/12 08:15:00,87.541,87.557,87.541,87.547,87.558,87.574,87.558,87.564
2017/01/12 08:16:00,87.547,87.547,87.528,87.529,87.564,87.564,87.545,87.546
2017/01/12 08:17:00,87.529,87.529,87.52,87.521,87.546,87.546,87.537,87.538
2017/01/12 08:18:00,87.521,87.523,87.512,87.52,87.538,87.54,87.529,87.537
2017/01/12 08:19:00,87.52,87.521,87.49,87.498,87.537,87.538,87.507,87.515
2017/01/12 08:20:00,87.498,87.499,87.492,87.493,87.515,87.516,87.509,87.51
2017/01/12 08:21:00,87.493,87.498,87.472,87.472,87.51,87.515,87.489,87.489
2017/01/12 08:22:00,87.472,87.482,87.449,87.452,87.489,87.499,87.466,87.469
2017/01/12 08:23:00,87.452,87.452,87.437,87.44,87.469,87.469,87.454,87.457
2017/01/12 08:24:00,87.44,87.452,87.423,87.431,87.457,87.469,87.44,87.448
2017/01/12 08:25:00,87.431,87.438,87.427,87.428,87.448,87.455,87.444,87.445
2017/01/12 08:26:00,87.428,87.432,87.421,87.431,87.445,87.449,87.438,87.448
2017/01/12 08:27:00,87.431,87.452,87.431,87.452,87.448,87.469,87.448,87.469
2017/01/12 08:28:00,87.452,87.453,87.415,87.415,87.469,87.47,87.432,87.432
